MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8
0.029263375505493305;-0.006694125605452652;0.0015311916309052335;0.01375418005074986;-0.007323451282725462;-0.011504694883258192;0.0018368044398792192;0.006696534319197208
0.02313021491139192;0.004419962645106115;0.013189566609396429;0.014622152866180883;-0.0015356505501775656;-0.018167113986342562;0.015632923205862476;0.008189939403792345
0.007656707225600788;0.01154467426339328;0.01931219999093392;0.01394184106701226;-0.002030922641520597;-0.007956302836703542;0.0015873123412428961;-0.004623337199358088
0.0016330005631545773;0.0064099330103434505;0.0071737272522249314;0.005654311444107448;0.0009995806417341722;0.011244340622056639;-0.015024870030748252;-0.011039838795375059
0.006094174732629411;0.0006023398894402445;-0.021100259911969257;-0.01193978244266231;0.015582817884632503;0.019997248395969003;-0.004774282807403263;0.001864877364894524
0.00656612519738626;0.005256024401620652;-0.037757892731338234;-0.024651548609958666;0.025997896764483733;0.012035536489707023;0.010493305039499025;0.013391721672574236
-0.0029664120274953427;0.014968770436559886;-0.023322492291580347;-0.020540156266917364;0.013498906152816344;-0.0009346738385702558;0.0012587998972456017;0.004820590352456785
-0.011653777892020852;0.014308332776731714;0.0036437130691020746;-0.008425906776616386;-0.013932563095025484;-0.005391323270906143;-0.012072695343034496;-0.006730886597026341
-0.01033538571144781;0.0002381586950611868;0.01459488636920427;-0.0023323140920273318;-0.033437634716439665;0.0003529605741908841;0.0005810255495990721;-0.00034843109017831556
-0.004135913873350132;-0.01042637323458706;0.010519506733259935;-0.00048588581287219975;-0.03619416295109003;0.008521789580118094;0.02118596283277781;0.011053266198345001
-0.001176100149840198;-0.006462869885886743;0.010107183025634498;0.0041669941127783884;-0.0263077853147881;0.0119672393365896;0.017144271340338614;0.0067707775266348386
-0.0005474710520001158;-0.0016251561881449853;0.017372755243716724;0.006054734233213164;-0.004959814478267992;0.008266249568994816;-0.0031968559284146557;-0.004355743717867894
0.0024271261148672858;-0.01012469692562096;0.021932677157537314;-0.0033201911980480984;0.024505483467430162;-0.0015661647895808498;-0.010747546647702987;-0.003364771971669399
0.007354579866679242;-0.019797288075402722;0.01789685019947525;-0.017274711796590177;0.04525717781692072;-0.013134265328905617;-0.0015775422117404042;0.004693591458135074
0.010676839739643158;-0.013176320937024248;0.007997882641640577;-0.020308463712458952;0.040426006612285445;-0.019968699663423694;0.007486470609304571;0.0038785205909020134
0.01072752384885001;0.0015252499685108518;-0.0035722770984684027;-0.007664751957086904;0.014619600031654547;-0.018589667793207917;0.007087342376843996;-0.0034635683220560023
0.007387673108100358;0.004865993897586836;-0.01427417735996108;0.009490588068512662;-0.010485885539048601;-0.011621844834206477;0.0008105673949076669;-0.004282577306077246
0.001184086416999896;-0.0019409393093353308;-0.021635449174213228;0.015077472590542079;-0.01820779275302502;-0.0049122112336764615;-0.004221538081145633;0.0015315970540088107
-0.005340117173383466;-0.0018074063141209256;-0.022148238014818657;0.0038122870940503232;-0.009076202257901829;-0.0018744543711088281;-0.004064837756029803;0.0034641734382655793
-0.00846979479832827;0.009921522807152767;-0.013000339163149835;-0.011653840745061898;0.003492460851512153;-0.0006357922373619446;-0.0009126453000011564;-0.001826476322516881
-0.0067902055538225665;0.019639927300087828;0.0030260689030006177;-0.01434628158944163;0.007512312599962293;0.002873832524917198;0.0002356352695749137;-0.007255067534732833
-0.0030843899635721894;0.01492532408869497;0.014906897897466865;-0.0035000977698266106;0.0033656339278764244;0.008871605139298931;-0.0019838625209475645;-0.006141537310384117
-0.0019822440286016976;-0.0014777300633484836;0.012336045854154952;0.006457733958634409;-0.0011912833639326833;0.012457142427217623;-0.0058656384091166185;-0.00029186292174994226
-0.004368172552153175;-0.017510030425626516;-0.000859510810066166;0.0051361633569844654;-0.0027028512554699456;0.00951363239105646;-0.010304377064773771;0.0027667020173858295
-0.005775936820397694;-0.02548358541832926;-0.0104244385675085;-0.003483317645610363;-0.0029083201294923507;0.0021618299230141504;-0.013364560407992759;-2.971403022648917e-05
-0.003698515135869124;-0.026130865366625306;-0.009768311977458905;-0.008880799789060048;-0.002581281774106142;-0.003683210344548569;-0.01202281270619061;-0.0028679348086491363
-0.0025251020109078597;-0.02148802389125106;-0.0053377407743775565;-0.00741936426614993;-0.001123430577515638;-0.005405591604841412;-0.006791030295758484;-0.00045289060539701893
-0.005806672823897784;-0.011235617529758041;-0.004039479377985577;-0.0048621177286175855;0.00023769123146065763;-0.00521819646174664;-0.001473145650062034;0.002839649134162585
-0.009455119137149125;0.00198601455555648;-0.004593105426967902;-0.005160135329841295;-0.00038168697298757306;-0.004430674762043205;0.0026411682244528657;8.659220964513032e-05
-0.008412191313360951;0.010433302941585124;-0.0030729129331183228;-0.003988428590589227;-0.0024044286464079533;-0.0015511106042528575;0.005576938928922738;-0.005977687180914491
-0.003873158679496009;0.008374149274150998;-0.00011863473189759046;0.0013631663267596272;-0.003707927716354784;0.002386853730793495;0.003537791277357756;-0.006401433605013844
-0.0002669463166344088;-0.0012486468457792;0.00136208435492292;0.004924692387120875;-0.0035567663552630107;0.003516848082533604;-0.004579230685203274;-0.00021569070875547756
-0.0003065155395818078;-0.009295853708787058;0.0022848407407819603;0.002394524451411624;-0.002539494959855734;0.0019468883218085064;-0.009419959512750964;0.003162206911415461
-0.0028530217006509993;-0.008939561479224372;0.006093815997359175;-0.0008558404937085098;-0.0010875129718522396;0.0016478489324019325;-0.0035765684950818956;-0.0018702772156098625
-0.002450215378825595;-0.0010289084868855044;0.011958618628526797;0.0006098167776724434;-0.00012636967679804063;0.002779048436437878;0.0042162267221669825;-0.007462597552295703
0.00441638439603612;0.007798230085742968;0.014426616159832085;0.0037401084205108876;-0.001115269351610721;0.0013548420028184525;0.0024553901499296425;-0.0038649748132746817
