MU_1;MU_2;MU_3;MU_4;MU_5;MU_6
0.0010511741822577703;0.01612888906789617;-0.010292862987427438;-0.019304383958513138;-0.003907675290783621;-0.00181967363707225
-0.0028723278807442996;0.01469152814617628;-0.0024378630812087886;-0.007416935157408743;-0.01190542189677252;0.003025809035032981
-0.01476973367322963;0.0033898060802510215;0.007392696579127894;0.0005022322645961676;-0.004800663247232997;0.008275269947052508
-0.014185121828536741;-0.004479500789271625;0.0077282384868876935;0.00041830148499741776;0.0036760916182181896;0.004244613344522444
0.0008776921971727161;-0.0020311644332717603;0.004977149074740923;-0.002336628544343032;-0.0027225102337843864;-0.005290038351978667
0.011493123244973473;0.0020555101093506717;0.004323383448616421;5.066702411685294e-05;-0.014324798079747585;-0.008565628616382161
0.006955941123265985;-0.0021485700105536654;8.159700458613795e-05;0.007275024531554538;-0.01213996387775363;-0.0036341283237265177
-0.0026746030285610756;-0.010807676035933841;-0.008570366232834399;0.012449877494141703;-0.0015013079592342074;-0.0007275453086992985
-0.006380007916031659;-0.013007012530381308;-0.011312409649560477;0.013634254117480439;-0.0024737196684059964;-0.006051706678834812
-0.006839855016788386;-0.0068060203042956706;-0.003236218499959908;0.015031606719405325;-0.01336097574121281;-0.011344119307249814
-0.009552699675440977;-0.0012261399644003545;0.006114817878938222;0.016283393680034414;-0.013710091322412752;-0.006733717168813964
-0.011644938526687566;-0.004180801550625848;0.005910356490553596;0.011830005709726811;-0.0017724561223305983;0.001923842136293947
-0.008931523091504513;-0.012935488054393218;-0.0016478696811395562;0.0036322560552642788;0.0023173076509991185;0.002209732506786379
-0.004148120107791418;-0.017522588353142028;-0.00484623760977652;0.003533873380945322;-0.007318500732917224;-0.0025471773586479146
-0.001884702419995229;-0.012966872693450131;0.0013590427962026485;0.016521127251806142;-0.012255083906504337;0.0010816371469311266
-0.0020110433193865273;-0.005213315887849006;0.007685916904142734;0.02860750255106617;-0.0005030691407353274;0.011723130828835426
-0.001335946981698075;-0.0019908835537070712;0.003486690059664866;0.02045260467160478;0.015161471242948454;0.015190824850606384
0.002917542907905121;-0.0016579751091342562;-0.007358993511210433;-0.008256560173803816;0.015626563538032923;0.008973038584243974
0.011302725520040462;0.002938307175012114;-0.011403060202735559;-0.035588239425730944;0.00021123822811282465;0.004324549466837575
0.0201794375226079;0.012090189955832132;-0.0036135978310805864;-0.04045314107124412;-0.01313065157405456;0.006093038420326032
0.023022568873378217;0.01746107128351873;0.006875967483109939;-0.024199850693538975;-0.010268957715083557;0.00791889280629973
0.01667821488180747;0.013209394229194442;0.008764901455605986;-0.005639538055456288;0.002717587960411115;0.0058540519541018
0.005921712201373762;0.00419562207149703;0.001990394417196645;0.0016318924089626676;0.009686285556610622;0.00330301761710305
-0.0004671874511106686;-0.0002293981410884305;-0.003589531938059524;0.00032779931987834146;0.004693214748589861;0.0031131408325915126
0.0005430954772750636;0.00147734627777601;-0.001882663698358586;-0.00010846326635495913;-0.004459058073029599;0.0037466472319260874
0.003145016399464492;0.002437885247289781;0.002618558366895092;0.003924396215949637;-0.009020862552207803;0.003107493941967833
0.001726479063357741;-0.0014407511394549162;0.0039032635507928654;0.009129941571111183;-0.008916369977436823;0.001010642501361009
-0.0020035965799720724;-0.006588073619722353;0.0031842850545485686;0.011589238002776638;-0.008642180872008095;-0.0015408143776123916
-0.0046205202727654295;-0.008313495184068372;0.00353103490142364;0.009767051145661345;-0.009206172944132096;-0.0029855856918953234
