MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9
-0.008310261697465706;-0.00678603813644041;-0.0013785516569436846;-0.0034088206092238323;-0.0005675977344930466;-0.005961647559888244;-0.0064217297376249725;-0.003192080095718336;-0.0050443604112882096
-0.008062600508128426;-0.007892291237228781;0.0025599974044380213;0.001117659443952929;-0.0029831567418631207;-0.003420325307031397;-0.006718180969290809;-0.001780116860606391;-0.0016755560365089388
-0.005747476551798284;-0.004195382347814188;0.002084873407983558;0.00448915032453973;-0.002125188713095656;0.0010484764007378479;-0.0062532766246202465;0.0021263601588071587;0.0003579088095519593
-0.0020392848104062826;0.0018571265780342153;-0.001312971470534871;0.003745004059279814;0.0019723679389112114;0.002096143778585535;-0.0038162112465021355;0.005283503795026544;-0.0018580335062770136
-0.003772261135590171;-0.0013689236925469941;0.005132192733844439;0.0012861527811529872;0.0015073630906422772;-0.0031788424748033263;0.003937207361194084;0.003056188636842491;-0.003416158847036692
-0.012389771651931919;-0.016978809699755293;0.025088605119492853;-0.0002839050521193193;-0.008346223252171842;-0.011149905265370833;0.012864709671061708;-0.0029129295834812202;-0.0018166952113505498
-0.01705507706630688;-0.02747584426719605;0.037322707801374914;-0.00022958448335876048;-0.01900537461525301;-0.012412511195395569;0.011673563397775028;-0.0046572546388329115;-0.002524831803042861
-0.008193425931917388;-0.015004037505133107;0.02372865613295126;0.0017428356849764125;-0.01946731673225819;-0.0029694588432847657;-0.000971334314264787;-0.0008120982313557854;-0.006447261294946751
0.008556972596434658;0.012141943925448054;-0.0003627014020649637;0.005010033697880135;-0.010668953185524428;0.008523908488766656;-0.010422500351270122;-0.0015935757844275154;-0.0037839715214391927
0.020428659909050705;0.028351061531543358;-0.008282223225375963;0.008441295512383613;0.0009617064334279236;0.01300999994377318;-0.007353622421477593;-0.011712060740554161;0.006730254609227721
0.023027466529849105;0.021988208732572588;0.0006287916994592846;0.012347192960842638;0.013140376140836496;0.013226850128841151;-0.0015789902176972183;-0.01813244368516696;0.008490778346794266
0.022103498811483605;0.0064910055180138065;0.007421680596709188;0.014698433753233943;0.01961432576010024;0.012921687714813444;-0.0019073437837011963;-0.007770770109325545;-0.004638783814498489
0.02409447207207687;0.0007501843474655101;0.003550604046517486;0.008030629294097667;0.007110495448351735;0.005396920786943808;0.0012195213742709366;0.011409948365831271;-0.011442972992393571
0.026716565064455515;0.005491290145511277;-0.002528614631369575;-0.008601977204482204;-0.022078394171620334;-0.012161367702757015;0.015562912998262235;0.02010203762371523;0.0015868832184322578
0.02101889008042365;0.005978591076594311;-0.0010852964805175825;-0.01977886423161206;-0.039271346184013615;-0.025337860866677765;0.025603733952618484;0.01207421173719688;0.013498175919532772
0.006980267305742403;-0.0036983802794255667;0.00578365937713057;-0.012916274969390735;-0.02442876053518928;-0.02128562316394623;0.012883483733502113;-0.0010373417666282117;0.005001371366281908
-0.0011754109239331069;-0.01234592098534621;0.007190086866027438;-5.352032070269302e-05;0.0032746345291838294;-0.008850062179110663;-0.014679629802148226;-0.0056369564066738745;-0.00680936479637003
0.004791785043208351;-0.010696819095274994;0.0005696213202300406;-0.0010120946707016748;0.014475883209885418;-0.002583894326224975;-0.03424683094737033;0.0001468729410078114;-0.0006175212995515123
0.013194617174712158;-0.004221838617492763;-0.0016933141739420394;-0.01395780410387844;0.010309536788050949;-0.0004930006593910359;-0.03664757154430103;0.00855451835372894;0.010892873244809803
0.01093221623038573;-0.001344281984817024;0.006555141483795018;-0.020107131730780464;0.009956321093487066;0.004816588690804974;-0.025934772024450107;0.012242670188957111;0.006866461071118054
0.0024493874785550904;-0.0009333028193843949;0.010184170425535388;-0.009567674716557758;0.017245601208407155;0.0070554096072201755;-0.004028032588195986;0.00860209270058067;-0.004181242982490208
-0.0014235777953870976;0.002070774526186524;-0.0022445468920872323;0.008371771221060812;0.0214564969075712;-0.0030470646845781393;0.025110660958743373;-0.0013453220574453871;-0.003417148307860491
