MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9
0.004763749930635529;-0.005486466316659185;-0.005782549591295003;-0.003752852028474304;0.015380627952152384;-0.003884782270275772;0.012458748932247408;-0.012463010546789617;-0.003053444793918714
0.004645079468127298;-0.01010523682126885;-0.007002808815674271;-0.004315701855761662;0.024799474051418694;-0.006597206424188157;0.016841969262285327;-0.01841398408317589;-0.0017272006970270619
0.0018415696916013334;-0.010602474393222039;-0.0010012503062996614;-0.0027620568707482666;0.019468616180685166;-0.0014896246121024982;0.012525814041322584;-0.014206780404026016;-0.0022678137807076782
-0.0010289229937777368;-0.002473517065666998;-0.003631297381001871;0.0006036568256975462;0.007654030013873541;0.002338487251971862;0.007074744624306811;-0.0036510524997242664;-0.0031978986141888836
0.0009003087278200566;0.008053124796627693;-0.01883169165001615;0.0040824290782541985;0.005201214358737552;-0.0023214626740855576;0.004191280636653414;0.003090592420545158;-0.0024561617597878716
0.0067886202263435;0.010017795466045755;-0.02914011213458004;0.005607491338327096;0.011756123268729947;-0.010241909219531747;0.0021278884719617623;0.002730257249825022;-0.0007822706794890635
0.007891211500321354;0.005510576791213856;-0.020872874977486734;0.005281767107582246;0.014477585210957133;-0.01136087736541226;0.001317608620376135;-0.0004971878350628078;-0.00046526343347109907
-0.0026065217787624422;0.009751940160807751;-0.00575918465797595;0.0039503865382708395;0.005429785952783366;-0.0054974812825675165;0.005129099322785364;-0.001095980114428776;-0.0024090856816305216
-0.018235093493609418;0.02377637925695325;-0.001093593199877583;-0.00018075830079685177;-0.01146781904941808;-0.0007001215757517832;0.010785071933537886;0.003055855277431007;-0.004742654642486174
-0.023406934206106775;0.026203895047637014;-0.004217468566861203;-0.008517570145525672;-0.024211690684162932;-0.00019828384911479402;0.01010929208622178;0.008343946449044896;-0.004582154365067941
-0.011195741369676503;0.008019249150113717;-0.00329741689564599;-0.016058054738465718;-0.02451068403518109;0.00010040234503531547;0.0027949664295435278;0.008332863589961107;-0.0026109526318472986
0.008028164471661412;-0.0081841188240277;0.00222908884797095;-0.014607083454152679;-0.016980558957988712;0.0023457455127571256;-0.0023393415649826223;0.0011642483364294612;-0.003231418545604811
0.017851844909738415;-0.00332985406313064;0.005335135507614096;-0.0040517882564747275;-0.009496208387285014;0.0025416969097736644;-0.0026413302023845036;-0.007281063075487496;-0.006476189547773968
0.012264553602563176;0.00834626748027159;0.0035305361683994076;0.004784316771598127;-0.0005209487269028156;-0.002231992517313156;-0.005150777513815879;-0.009407867867845202;-0.005347407945854668
0.000587881936358768;0.005111609974651765;0.000345521395460858;0.003496320888030062;0.011055519140937227;-0.0063733236226333955;-0.010024826340155118;-0.005114660950231201;0.00206265826278669
-0.003350957211695548;-0.008517373735852728;0.0016140540215704615;-0.0019312713246163091;0.014297065442214832;-0.0011412910259604315;-0.005512726691418276;-0.0017698505723898327;0.006042430311921176
0.0022031191002837673;-0.012736554125210551;0.009288252778454548;-0.00031626939077782735;0.0022213633370053924;0.010483234137612063;0.011074047353682233;-0.00317119333038026;0.0008761175855192116
0.005840136566438282;-0.0021500438511879846;0.015879146254062452;0.007715058230938958;-0.011625732251933696;0.012854044519860254;0.02255111518589102;-0.004284652740102232;-0.0034767964872869012
0.0005046168223447762;0.008965114847072438;0.01232136290223889;0.01197764741261337;-0.010435831522890938;0.000791436631652392;0.015473403474400434;-0.0005648993622022005;0.0013838177264620254
