MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8
-0.000784629984407473;0.0014304592801742961;0.00031793952675118975;-0.0001518061746976405;0.00036046439426041155;-0.00029168792307398937;1.3030687319871464e-05;0.0004317435550090811
-0.0005718587229589633;0.0013536930882548125;0.00019712063609686676;-0.00011562352702256514;0.00042352560436170994;-0.0002922001493202373;0.0001875911180555515;0.00036858729274672804
-0.0003577345397984734;0.0012472229220144985;7.725502576803826e-05;-8.008007717887322e-05;0.00048026814723326497;-0.0002916722921615151;0.0002890160956168181;0.00031058908365557526
-0.00014777071780230797;0.0011134584235130214;-3.890259816098266e-05;-4.736030461530227e-05;0.0005282299852981844;-0.00029093363543722373;0.00029773492611822797;0.0002605427322530168
5.263404418517816e-05;0.0009555824753676632;-0.00014870669296553995;-1.69045318722387e-05;0.0005673978778019021;-0.0002897754558126022;0.00022441887327457986;0.0002190820454591885
0.0002383241470831401;0.0007774818594032436;-0.0002496836571557654;1.465345333572664e-05;0.0006002739207839818;-0.0002869262225729427;0.00011052688247270132;0.00018461257123638593
0.00040450092001723575;0.0005836286031417498;-0.00033958445623502934;5.2775005220805086e-05;0.0006312889893982857;-0.00028032907021113433;2.0697669551906508e-05;0.00015381875653098395
0.0005468205951766993;0.0003789200275534801;-0.0004164272319302518;0.00010366398227235059;0.0006656722886419227;-0.0002676698777247178;2.8383111276710224e-05;0.0001226467683737938
0.0006614774467439106;0.00016849277909028373;-0.00047853123232019534;0.00017255763545705877;0.0007080141131993806;-0.0002470441129233716;0.0001977183799724642;8.75507858107988e-05
0.0007452745818435948;-4.246932788464444e-05;-0.0005245438906162794;0.0002620388399003328;0.000760838476443008;-0.00021761355946803957;0.0005656024372890667;4.672357239600468e-05
0.000795685340340655;-0.00024891297798695466;-0.0005534627242412828;0.00037076034168138987;0.0008235157747199903;-0.00018009888912098477;0.0011280963192639509;1.0258482534184847e-06
0.0008109076581890498;-0.0004460609084859868;-0.0005646532614115865;0.0004929001875045611;0.0008917885274043883;-0.00013698289441142948;0.001834491632649979;-4.5614995072331195e-05
0.000789912241258113;-0.0006295141440902934;-0.0005578638405278406;0.0006185252134443134;0.0009580649382854355;-9.235678716821064e-05;0.0025909016161809835;-8.6460408532567e-05
0.0007324833516397854;-0.0007953082586356444;-0.0005332380582552805;0.0007348549039438759;0.001012477570185095;-5.141640686348956e-05;0.003273285108360601;-0.00011286154700097871
0.0006392489253155836;-0.0009399300178599329;-0.0004913255940933463;0.0008282287012865822;0.0010445388714820903;-1.9690273923961906e-05;0.0037478296646216835;-0.00011566564145073588
0.0005116951461761777;-0.0010603083816100327;-0.00043309140684740763;0.0008864250222836832;0.0010450866427159143;-2.1402630132514524e-06;0.0038950074581186257;-8.688429096678207e-05
0.0003521599400856308;-0.0011537984091572636;-0.00035992115601806985;0.0009008925204900475;0.0010081333175733195;-2.3048205705401684e-06;0.0036327177839380453;-2.132115768306002e-05
0.000163800381400037;-0.0012181769499552415;-0.0002736171205014264;0.0008684532985433492;0.0009322358999355421;-2.164782442497817e-05;0.0029339410991258775;8.215028117167795e-05
-4.946927441686532e-05;-0.0012516647711435164;-0.00017637518981329103;0.0007921265803234703;0.0008210942610785992;-5.923618465111766e-05;0.0018352653205646532;0.00021992427830205648
-0.00028306957300813004;-0.00125298168283045;-7.073238945695041e-05;0.00068088450188119;0.0006832478041158859;-0.00011180717152053239;0.0004343315006925333;0.0003837917245525102
-0.0005318754198999259;-0.0012214310704444556;4.0521096262164425e-05;0.0005483580608177388;0.0005309355435961182;-0.00017421774225354907;-0.0011236445209778124;0.0005619082957259069
-0.0007903578650845087;-0.0011570006344325734;0.0001544600301676648;0.00041071924214589473;0.00037835924649188673;-0.00024020713837570433;-0.0026680017473664445;0.0007404910187156624
-0.0010527405748854595;-0.0010604598214655825;0.0002681513433190426;0.00028413063114810606;0.0002396920099340023;-0.00030335872685082876;-0.004029442916410314;0.0009059603924372148
-0.0013131623549776884;-0.0009334333539837037;0.00037875708772774534;0.00018223902766425058;0.00012717685518905694;-0.00035811737432977803;-0.0050666153846003325;0.0010470945016370949
-0.0015658371602655945;-0.0007784346365449214;0.00048358084385833163;0.00011417376624093484;4.957288649882124e-05;-0.000400699874906413;-0.005687585888850569;0.0011566870158918293
-0.0018052040706017214;-0.0005988506810591415;0.0005800472986671861;8.339641572491546e-05;1.1083617029337731e-05;-0.00042972655465029565;-0.005862333410939471;0.0012322645179430752
-0.002026061370489477;-0.00039887796294338764;0.0006656450656376227;8.756469225355875e-05;1.081737468711792e-05;-0.0004464114778174997;-0.005624166685786398;0.0012756573073694419
-0.00222368081827095;-0.00018341271745386364;0.000737904442375443;0.00011936786649244203;4.2836107802272996e-05;-0.00045419794140684483;-0.005060169407212943;0.0012916018999537553
