MU_1;MU_2
-0.000626592771351127;-0.0010246696068048973
-0.0007399543208404699;-0.000793281353840701
-0.0007409960786403545;4.695638521558454e-05
-0.0006312774373919475;0.0013158394885860985
-0.00047159699866670355;0.002543276103126406
-0.00033428257980095197;0.003269666199004012
-0.00025254141063818666;0.003334358093928918
-0.000199841510097943;0.0029727901058899295
-0.0001081884006884396;0.0026691135576562596
8.91402988025297e-05;0.0028581025955113147
0.0004145037706150751;0.0036497078183201606
0.0008267309065620327;0.004740030685613737
0.0012395909558523682;0.005585845746673617
0.0015663427753689384;0.0057603836522109
0.001758191566214406;0.005241316408343647
0.0018140339043273435;0.004374372657369998
0.001767745647721712;0.0034989281490959757
0.0016712106715287196;0.002540873512243043
0.001576274750224439;0.0009583568499796048
0.0015057137273718026;-0.0018504176925841168
0.0014185894645493138;-0.005971854952571518
0.0012045963906987152;-0.010695656751121429
0.0007409401956297147;-0.014772201573999996
-5.953943403249043e-06;-0.01704447515853324
-0.0009097395378874849;-0.01702121461518117
-0.0017163491900900343;-0.015022132976270856
-0.0021731695379669726;-0.01185991885188365
-0.0021648476351915466;-0.008358730565161275
-0.0017549894021647314;-0.005067383731753627
-0.0011121299025389567;-0.0022791101698865076
-0.0003952939314101236;-0.00017778616508368588
0.0003057037064096439;0.0011340378867916773
0.0009521579138810429;0.0017742522562575697
0.0015153918514694954;0.002194502033655259
0.0019667219237817783;0.0030473776289557408
0.0022935951031147145;0.0048150650525843235
0.002506801650717745;0.007456676365656215
0.002627273957435;0.010351663295026186
0.0026659000554743566;0.012597746240859083
0.0026085141655313583;0.013473228151721266
0.0024152516748861715;0.01278995970777052
0.002045797465038345;0.010956908449745617
0.001506014202424718;0.008736935317524376
0.0008810452491179818;0.006827052774019603
0.0003169329119005452;0.0054902883457769525
-4.7212647821092236e-05;0.004470322570239115
-0.00015012275174636927;0.0032755984691082976
-2.941461620667309e-05;0.0016571952503128377
0.0002257201529096116;-9.611151823060657e-05
0.0005589350703693346;-0.0013365791514090089
0.0010079216864365274;-0.0016215162886351327
0.0016979459608985024;-0.0012193505397262879
0.002767102908465155;-0.0011291713270045241
0.0042508728747677445;-0.0025492137959437773
0.005961003339154218;-0.006106328860387373
0.007416803320023029;-0.011284613691937036
0.007916950554132255;-0.016377179428673633
0.006803277940896655;-0.019070764701210354
0.0038335244359572486;-0.017521553792339255
-0.0005621648107037205;-0.01147863196851481
-0.005365680705278306;-0.0027828482269308752
-0.009413527083983802;0.005265390709430601
-0.011928718876322505;0.009487640243786143
-0.012771737514073383;0.008428676680966286
-0.012264948041262507;0.002962004243290503
-0.010801484155943144;-0.0043911402201192275
-0.008585193227104718;-0.010831897943582584
-0.005659763102876441;-0.014429404276642627
-0.00211093486251341;-0.014512546539256157
0.0017674325559615175;-0.011423927999779508
0.005455998505107242;-0.00611570777826549
0.008340074218312522;8.786062014584024e-05
0.009930249302197424;0.005653424688147298
0.010067253260081925;0.009190885832230726
0.00898148492403357;0.009999708833750029
0.007158700236424646;0.008466148398646185
0.005107287342046397;0.005943173402434477
0.003186430572789131;0.004064836959059818
0.0015763087525276114;0.0038319687497836833
0.00034136930160741136;0.004989991820818245
-0.0005117172291233104;0.0060945675487035335
-0.001020500524333234;0.0052969866590342465
-0.00126189289758521;0.0014767327811382725
-0.001316412140138504;-0.0048950094440775175
-0.0012115971596475222;-0.011707300181696426
-0.0008919272259431186;-0.01609166820364659
-0.00025873340779207103;-0.01579016669874985
0.0007181123010497777;-0.010305689035739345
0.0018806490925008283;-0.0013226146623119225
0.0028614393689065424;0.007746124353396024
0.003221683244890462;0.012957675491336359
0.002686930033618639;0.011451908877626085
0.0013245195513450652;0.002902207312873999
-0.0004605567821975281;-0.009924391071341115
-0.002107029892229214;-0.021985662970482607
-0.003147787388011211;-0.027964312054315137
-0.0034074511768046136;-0.02455681338090694
-0.0030670357655975685;-0.01198706066918599
-0.0025628055944338824;0.005905478851888291
-0.002346534763708022;0.023045417730997532
-0.0026200203125887854;0.033497360241790425
-0.0032062581619407655;0.03394496471352312
-0.003654069427864757;0.025134145668347346
-0.0035175038710504388;0.011424003987350967
-0.002629186601642012;-0.001426503384671301
-0.0011942840425618378;-0.008973017176964885
0.0003421576236293682;-0.00973429097848704
0.0015523644550570722;-0.005058947871103576
0.0022360731136436595;0.0022808346577579304
0.0024635318382144286;0.009651829073905447
0.0024549719463513374;0.015414948745139158
0.002402074486453787;0.018898592864589583
0.002350889056520468;0.019904703897493523
0.0022021173930049645;0.018341694676164606
0.0018039202143898436;0.014317585181887737
0.0010682698887488759;0.00852800307177413
4.643326558417805e-05;0.002422407408615546
-0.0010734058357500262;-0.002231366983862846
-0.002052050905519747;-0.004222096303377928
-0.0027301250934665742;-0.003603670673560618
-0.003119442993756665;-0.0016947320860506935
-0.003379328144271454;-0.00032462060390786606
-0.003689683888957401;-0.0007981680349455643
-0.004124036575117051;-0.00321923515182717
-0.004622537123695907;-0.006547389447808717
-0.00506883089850563;-0.009278177741641797
-0.0053851709860117565;-0.010279322786605226
-0.005560820179072472;-0.009302386774876761
-0.005608511003134716;-0.006960721095253098
-0.005515978541771177;-0.004278392447186282
-0.005250869027770334;-0.002094940806694313
-0.004806048270251057;-0.0006477196521878729
-0.004226479579943426;0.00042531891900824184
-0.0035863865279239814;0.0016514794804555726
-0.002942067324483132;0.0031743087913913438
-0.002306188708870126;0.004548054805659511
-0.0016643297341616655;0.0050859856589997605
-0.0010176595589964773;0.004523842418794776
-0.0004155606646665653;0.003470272369072737
5.205304060034954e-05;0.003191753859378763
0.0003049256137618713;0.004741073570455176
0.000333817712770484;0.008027069151985202
0.00022713716010539571;0.01159481327574904
0.0001359829551447781;0.013374260768198516
0.00019325256181751543;0.011904505017142356
0.0004372097157141532;0.007215836172887162
0.0007887859462263379;0.000853045496565299
0.0010954016796968715;-0.004878022610335094
0.001210534882536991;-0.007952163166130014
0.0010591219718515826;-0.007468987170699787
0.0006562290458467572;-0.004020236765352882
8.383850199461267e-05;0.0005439763246173485
-0.0005460763759802961;0.003922222918805605
-0.0011219977200851796;0.00444353621270084
-0.0015559004125926498;0.0018831090021063698
-0.0018016063530619452;-0.0024638789089883677
-0.0018619798435809258;-0.0065081451072915774
-0.0017763795302615385;-0.008455723448985656
-0.001591047635354162;-0.00762406989980457
-0.0013295690695839795;-0.004585548989368983
-0.0009844967825560253;-0.000697420535146412
-0.0005380844074727097;0.002600872470413899
1.0034609069442032e-06;0.004318149573872487
0.0005705342350360897;0.004066377936157219
0.0010610085163702187;0.001918301537011782
0.001362762831499815;-0.0017703650768897607
0.001427748593439646;-0.006377819392521807
0.001294035659698817;-0.010934708834543201
0.0010452888653011009;-0.01419737173873561
0.0007428377233695825;-0.015040127582933929
0.00040132414046948207;-0.01301764733883432
3.2855357483816566e-05;-0.008704293545732097
-0.0002929384848602916;-0.003508324729309475
-0.00044498097958541;0.0009694326625186357
-0.00029540357959513015;0.0036412337124712753
0.0002030376210186346;0.00429926791301629
0.0009882624601360403;0.0035075217006313958
0.0019205222315421616;0.0021899100263347024
0.0028412111829227474;0.0012066658044133395
0.0036228043872789583;0.0011055703123061863
0.0041953762312622565;0.0020515666672278224
0.004548715303817419;0.00384602063700641
0.004715050589998748;0.005988993138561588
0.004748452074434673;0.007816240476578163
0.004718487624056239;0.008726902749989007
0.004715669605185141;0.008415799734181228
0.00484696782160613;0.00697780441564269
0.005202174909789054;0.004831814484105754
0.005793384615212416;0.002536398783806733
0.006499675084945867;0.00062400987954425
0.007067126573748763;-0.00046870805164197723
0.007196378139469375;-0.00040105195638550175
0.0066953648733713445;0.0010244952376653239
0.00561392636145296;0.0036480389845151215
0.004257817403023482;0.0066189810792394
0.003037398193531355;0.008272453681702107
