MU_1;MU_2;MU_3;MU_4
-0.003754458500189456;0.002748888422506382;0.0032466482455109002;0.0003968568824902568
-0.002932000556362158;0.004875905788802032;0.003790098055390968;-0.0002756865741222573
-0.0017751874690127465;0.00761554851892932;0.004487211953831627;-0.0007597330749396343
-0.0003566348071522594;0.009305128245386193;0.005354653416990925;-0.0017609131565484496
0.0012098209699561238;0.00880969718504899;0.005839749966970777;-0.0033383469298218687
0.002790338506077186;0.00618371690361512;0.004923127518757584;-0.004444036550314108
0.004254533482569844;0.0025287644606989085;0.0018474162755617572;-0.003521476822027685
0.005499197275502541;-0.0007299554471584839;-0.002965100179229977;0.00020951423483496696
0.006465744057536931;-0.0026147263867288694;-0.007658785907014176;0.005834704243281484
0.007140405978256184;-0.00297737738144241;-0.009777477584193556;0.0110101344344312
0.00752776260675197;-0.0023483826557683138;-0.007677719586923768;0.01326391197900844
0.007600866207158505;-0.0014111828938453762;-0.0015794720150078443;0.011435314604707468
0.007252712566792641;-0.00047449634505780436;0.006310033047772566;0.00637070892650689
0.0062911416799002725;0.000670194218554174;0.012573291388308152;0.0005050284613955023
0.004514740746990753;0.0023626525233334753;0.013942966504539241;-0.003493055383745097
0.001870382324049859;0.004406512603019153;0.008814678630184142;-0.004354861548227115
-0.0013676526469685046;0.005653024400274991;-0.0016913970831744496;-0.0031420644827549484
-0.00450903640182167;0.004311474791379248;-0.013802612117405936;-0.0026596120932761247
-0.006561026348720982;-0.000978938570675296;-0.02261634542046865;-0.0054195273663962895
-0.006577551605782877;-0.009870953084809751;-0.024558643057328345;-0.011392046587174265
-0.004140477242082709;-0.019715350674218323;-0.019450717267042908;-0.017310445414408036
0.00025282983481341294;-0.026309402319279977;-0.010732053839600651;-0.01852983695096026
0.005141924015642446;-0.02586639634522547;-0.0033988018676359075;-0.012543985014353588
0.008514295891797058;-0.017178624083027425;-0.0009603807361476706;-0.0014673585467177843
0.008558428660630476;-0.002592763127586132;-0.0036386546671117025;0.009000588304513052
0.004429632192182733;0.012916560739245547;-0.008861805571362168;0.013788551099491609
-0.0033390717718936405;0.02402094272299411;-0.012970441317900764;0.012415297445863104
-0.012972322610310545;0.027348050685215737;-0.012562710632415404;0.009162593840510767
-0.022058429989660434;0.022766455280125237;-0.0054614140872208256;0.009161291731734049
-0.02835661431575199;0.013246218077180459;0.00781470261343378;0.013725292999821607
-0.030485957116903228;0.003396274377565799;0.022707619043617077;0.01901527446031816
-0.028256748733332223;-0.0027667348257383075;0.03167464864248406;0.019294037437824714
-0.022567757784492003;-0.0037726786667977197;0.028500463808901404;0.012072345431623978
-0.014969125845564209;-0.0012271097736122451;0.013139332072685705;0.000747347906861601
-0.00710608966171315;0.001516171839057638;-0.00721828573546426;-0.007617520775125188
-0.00026544196680008985;0.0016991809785888619;-0.022433446295931636;-0.007618413478613422
0.004847485405625389;-0.0011182722143530843;-0.025990950213085878;0.0004204534364817412
0.008100537193746813;-0.005106340352848547;-0.018749640992317348;0.010798069226073244
0.009778404104973382;-0.007768090734988979;-0.0072855173027985476;0.016638695266478293
0.010378211854477635;-0.007822277235095269;0.0012423549372739273;0.014582104363621454
0.010429703881864798;-0.006015755668884079;0.003498646787244838;0.0067094697138091065
0.010372698678410997;-0.004343796352213459;0.0009113581452258969;-0.0012860038007545481
0.010492638862360569;-0.0043518313905049014;-0.00255215694314986;-0.004115258472705398
0.010900181202487638;-0.005898368573640935;-0.003556272109543564;-0.0002739507463916258
0.011540822097445017;-0.007336695289457284;-0.0012984358910825106;0.007276163691744409
0.01222766454932028;-0.006867655107628005;0.002765662600006549;0.013177388286197973
0.012694094965786032;-0.003910020954805575;0.006616048295892132;0.012931179472774152
0.012657413944057764;0.0005516078799707659;0.009149613312775067;0.005464624129193288
0.011879427449628397;0.0047710410966015915;0.010381807809389515;-0.006202207957529474
0.010218406308757567;0.007437644784436384;0.010645981993156207;-0.016434002694770734
0.007677626377899816;0.008340163265910984;0.009863272101397402;-0.01991625598593661
0.00444660699652399;0.008150022248534691;0.007629470775909459;-0.01466527291382508
0.0009070505688030577;0.007701518960681888;0.003925972209288596;-0.003504261528954761
-0.002430970281311713;0.007417562194720836;-0.0003984204298935636;0.007113854436289249
-0.005065639304816106;0.007245036928744572;-0.004018029538597794;0.010716821631582796
-0.006665102464052196;0.006966207152560838;-0.006118646397055139;0.004914783447533222
-0.0071768743286303215;0.0064788361247794645;-0.007007733370347569;-0.006741357091571187
-0.0068250307350851466;0.005789459380142091;-0.00767945414782433;-0.016688718624410306
-0.005990794104313744;0.004851735196861789;-0.008680603020228711;-0.018022674014710256
-0.005031795047844938;0.0035746959064719024;-0.009297923928836797;-0.008844108627967369
-0.004126196441959831;0.0020922307856613654;-0.007854824839475884;0.006607803502896007
-0.003216012052022592;0.0009863611842592566;-0.0030550734324299063;0.020678453496144732
-0.002076570679277621;0.0010808088337491066;0.0045413472730784325;0.02691017789709788
-0.0004782241958535728;0.002818011488439286;0.012138095057242011;0.02353370967228078
0.001640275284617362;0.005706959789867677;0.0160614091391295;0.013908414753832225
0.004076875038961669;0.00835800288049809;0.014141346854754218;0.004057320378354593
0.0064036328611054615;0.009155302326882105;0.007271514246171009;-0.001012010213247816
0.008121938563534806;0.007134076288633102;-0.0012480403847466332;-7.826807762179012e-05
0.008858407460819206;0.0025390910202668145;-0.008030999634558592;0.004008322867745521
0.008506370441101497;-0.003218798519923178;-0.011566669603993584;0.006667595463182056
0.007251411162973821;-0.008178339115367517;-0.012398013958048782;0.0048754127220552385
0.005479054714782938;-0.010716202937864272;-0.011901886659280854;-0.0010298995421494227
0.0036183795787851397;-0.010264980374024376;-0.011062775411990656;-0.008117343487351835
0.002001219236207048;-0.00752831886216989;-0.010118290201495054;-0.01313374512926318
0.0007961711860772265;-0.00415111337814427;-0.008893891865672774;-0.014367913568265238
2.393113520639556e-05;-0.002012520377843304;-0.00718838678398937;-0.012131713137996231
-0.00038378258201296397;-0.0023785239082279495;-0.004900164884078438;-0.008122778259661864
-0.000527155867039065;-0.005234680185238816;-0.0020483900526835413;-0.004372717785508659
-0.0005061608553579129;-0.00918245387447979;0.0011247075809998125;-0.0023236140383950366
-0.0004104307095506843;-0.012083871580697141;0.004067847579160664;-0.0023519925964164616
-0.00031835051337613084;-0.012182519308786225;0.006070776184990056;-0.003853432352811781
-0.0002978978686999275;-0.00907395340052551;0.0066565401428835816;-0.0057390551050268265
-0.00040712311873446173;-0.003960093109828186;0.005928969989972211;-0.007018310911853642
-0.0006902806835180098;0.0009452996004420001;0.0045567874601909215;-0.007197010478939457
-0.001165349273705347;0.003512597050638673;0.0033678997611297037;-0.006390647397040604
-0.0018074321277600062;0.00272350461847235;0.002849690091816706;-0.005147411332156271
-0.002541551827334904;-0.0008484453588810184;0.0028979870938664267;-0.004036259897269272
-0.0032555314493202293;-0.005315275226790953;0.002959547424412735;-0.0032239931974584976
-0.0038311494908756;-0.008403270240623187;0.0024824660250283214;-0.0023958755610585056
-0.004180306518417593;-0.008616351952043811;0.0014175305390479007;-0.001165868586955836
-0.004268820902553862;-0.0060255616175922564;0.00042382063179344156;0.0003499535764917026
-0.004116157611808345;-0.002186366683997954;0.0005195492117888216;0.0013739896659488331
-0.003773892409474801;0.000823245640260983;0.0022728261284492525;0.0009923966870205487
-0.003299026076489325;0.0016392390111461279;0.005109241181334308;-0.001007981753281616
-0.0027387868826112337;0.0003054362690156426;0.007440399265415672;-0.003733360843909429
-0.0021319821481118636;-0.0019616000519942414;0.00770116450334755;-0.005628548474044806
-0.0015194824537734632;-0.0036374692700310114;0.005489356402249677;-0.005458978844876241
-0.0009524498768691134;-0.003740360082587208;0.0018529350651035597;-0.0030870980839178878
-0.0004920220532952093;-0.002187032703269835;-0.0014211785022241372;0.00045501993785745606
