MU_1;MU_2;MU_3;MU_4;MU_5;MU_6;MU_7;MU_8;MU_9;MU_10;MU_11;MU_12
-0.010855204069904721;0.004504418874985151;8.080191824065798e-05;-0.007390229749765905;-0.007933237479678591;-0.006799929576904048;0.011005543061753782;-0.002951873999903258;0.011806376645283981;0.0011792790814296218;0.012075794767019555;0.0046969619421160114
-0.010926530115368987;0.009576611292084918;0.003030707966666814;-0.00979853247637114;-0.006352384948212823;-0.006673463994186619;0.010151254697149807;-0.002798577474033174;0.015270364598236615;-0.0006563708481802529;0.00785252772854677;0.00924771684402844
-0.009965987505715217;0.01286655952014493;0.006033533872463322;-0.01156742167686901;-0.004441045350395368;-0.005936406213846984;0.007188162122919181;-0.001172304610806965;0.019949002121512956;-0.002764312167614484;0.0005218302790890334;0.011578050528979943
-0.008254405027252035;0.013803045990681221;0.00873140134414544;-0.012133752963482744;-0.0023651140057845757;-0.00471858504465182;0.0033292346247826453;0.00038718004665238735;0.024213941828362527;-0.003971902611427599;-0.007748561634621046;0.010009262711490307
-0.006201095724199171;0.012465373542355012;0.010732865551121611;-0.011047873202073899;-0.0004339615744601557;-0.0033121982206069916;0.0004649945439670867;0.0006600024722047599;0.02586287340381695;-0.0031442111485087574;-0.014883564022402613;0.004704955150400626
-0.004219965249593508;0.009514196313978728;0.011714616125308826;-0.008282227351339004;0.0007495230437589174;-0.002304732086354173;9.796179722106901e-06;-0.0006262561190510563;0.023040817827021703;3.481687331190487e-05;-0.01957292136628423;-0.0022495661509781177
-0.0026219570782129195;0.005880796758681324;0.01151522002786292;-0.0043662930680916055;0.0005331624479181485;-0.0023029644427391047;0.001958887958328343;-0.0026105336599764736;0.015398074198237414;0.004515795694293303;-0.021235389693589526;-0.007891212312449733
-0.001563968966329964;0.0024000601569510133;0.010168888022860374;-0.00022095808508057374;-0.0012692030194635467;-0.0033882867338894773;0.004925876926328496;-0.003772854607972067;0.004725940735433153;0.00806811333580994;-0.01955014271301921;-0.00996886869020646
-0.0010581427501531225;-0.0004090750705663326;0.007875160324957685;0.0032343373771671403;-0.00398635156432448;-0.004828902868390546;0.007061134760149979;-0.0028779692662461967;-0.005520512702161848;0.008210727019058329;-0.014238358053881012;-0.008126100375997633
-0.0010163627591824953;-0.002346947690663491;0.0049270694190399955;0.005475167125593003;-0.006204313487099771;-0.005410361285677031;0.007086282815476655;0.0001914779665618108;-0.011693397935026826;0.003484705256734878;-0.005395931949799414;-0.003918411172909247
-0.001299387252433202;-0.0034123496219641814;0.0016224946726516765;0.006541086179029583;-0.006436794982514712;-0.004180591449016518;0.0048154296726638885;0.00428482323945415;-0.011659314958994268;-0.005539635595339755;0.005996307560126402;0.00030712089813761585
-0.0017538566204309;-0.003690070188282978;-0.00181273292223892;0.006897082582617816;-0.003982213234557143;-0.0010447338291542149;0.001081253110682381;0.00764622235900325;-0.005846740147046299;-0.016110469005450878;0.017931437940059865;0.002763473616859721
-0.002236623472853263;-0.0032927107172989393;-0.005252879118077884;0.0070877388590183995;0.0005861936818084616;0.0031734195376638347;-0.002704878820789306;0.00896801920241706;0.002917928753221334;-0.024262535851328714;0.027793089146459237;0.002813428388317696
-0.0026317488247806485;-0.0023193752577618534;-0.00861918441500106;0.007398199978717259;0.005665071784436119;0.0071408915052389235;-0.005124203241229179;0.008153365130812766;0.010716574507540308;-0.026596481709119803;0.03315549848143137;0.0006846443488481909
-0.002861734874429272;-0.0008078409923517319;-0.011755218413290209;0.007715432955779664;0.009508607944064025;0.00960543526600282;-0.005255221547564469;0.006309848690279324;0.014340445246627979;-0.02204819906761048;0.03265685964573713;-0.002975791010028918
-0.0028891343945639213;0.001277035000516717;-0.014316982465023387;0.007651777739292918;0.011213200268106772;0.009938102764081677;-0.002936782414860532;0.004988281780426672;0.012709296209489166;-0.012669403709434804;0.02657613896369421;-0.007173402125016133
-0.002704562664557688;0.003963299490078049;-0.01580061208233557;0.00684038147004396;0.011155907172485852;0.008460047753392241;0.001282670319875392;0.005145605448067589;0.00721320419273098;-0.0027943790955973985;0.016773343464493204;-0.010524336643652345
-0.0023063546704981453;0.007124473792447421;-0.015745966781618638;0.005218766685563385;0.010613741052132569;0.006354934289536424;0.0064071577439495445;0.006507624161979533;0.0007828557340025344;0.0031609136532441415;0.005966159332344355;-0.011627179312417186
-0.0016908970591106066;0.010381126265607353;-0.013996939652566506;0.0031289425931054224;0.01084166435094711;0.005078864490513277;0.011242962112325214;0.007779752692374606;-0.00381284246110934;0.003059376832772758;-0.0032518508952800386;-0.009807095182997105
-0.0008728268111623153;0.013159178154687179;-0.010828015054059087;0.0011805825932039737;0.012219843971108518;0.005504759474195622;0.014500646819613603;0.007561378727530639;-0.005422924672388541;-0.0018978211870688058;-0.009148442382670726;-0.005602502321023215
7.19208825578445e-05;0.014896944457945614;-0.006848785564868753;-3.084666650557032e-05;0.014010655864906914;0.007314563360747012;0.014890600307656824;0.005312347082040623;-0.004836639449855027;-0.008050824327131086;-0.011152187309714135;-0.0005011905171738092
0.0009808826341887774;0.015278558555409298;-0.002773661845522396;-0.0001881478820552973;0.014861029962115331;0.00910147732805169;0.011491880437476636;0.0017315617258770563;-0.003864257865917998;-0.011464839653310773;-0.009830775117067465;0.0039061725231828532
0.00163920964260973;0.014354101222505274;0.0007851020345598424;0.0006343111628264758;0.013694155457246499;0.009234714142081943;0.004404562835741783;-0.001661753060598651;-0.003907303552692975;-0.010073833913306152;-0.006671917637465171;0.0067084064452887435
0.0018687495232262807;0.012486308908473708;0.0034201425357222146;0.002051473926396294;0.010383331085127368;0.006994988594729955;-0.004759695307055056;-0.003462926044765821;-0.005038962367192086;-0.004648829534545175;-0.003628242216058502;0.00785910767500634
0.001614300521807291;0.01017068262097912;0.004949081183368362;0.0035841644277730166;0.005784029747659982;0.0031871674154136725;-0.01314196947379028;-0.0032165142405527138;-0.0061796968471875486;0.0018130040635185346;-0.002378130630005747;0.007781769785025893
0.0009632785058333789;0.007839182003860872;0.005393592395135441;0.004883168053395272;0.001186657781217487;-0.00030656737431042195;-0.01783961066968867;-0.0015701174535683673;-0.006109319885401237;0.005873981724695684;-0.003522610081316344;0.0068798594791881895
8.400745509272076e-05;0.005747549655251433;0.004925600143667593;0.005841321039344109;-0.0023496206471743113;-0.001805329255832184;-0.017460054847948617;0.00031472999001699577;-0.004448314152687234;0.005594219060078905;-0.0062214629131865365;0.0053897475627278715
-0.0008718591491306521;0.003980414436540067;0.003786004025858607;0.006561934544635116;-0.004329693353512454;-0.0009935658024336142;-0.01289671571162594;0.0015520676324565648;-0.0018632024801458389;0.001505003281804627;-0.008652582325517995;0.0035443212927226838
-0.0018336887057889024;0.0025367063888273996;0.0022166015207454827;0.007243224621752387;-0.00473257281828751;0.0009531387062344382;-0.006574478828088042;0.001883521587885121;0.0005386863185034857;-0.0038862440933061446;-0.00911111568030827;0.0017031455724169744
-0.002803476565222466;0.001424798333530669;0.00045189905681577546;0.008057739153418257;-0.0037680880887494433;0.0023400022864476;-0.0006694187110995893;0.0014481562178447502;0.002021908579407473;-0.00762501667983128;-0.007032321661441717;0.00031046693791389766
-0.003793092216328286;0.0007078708124068358;-0.001238384116334785;0.009065207887194091;-0.0017884865228280568;0.0021601281002051045;0.004183707678226548;0.0003944456501357667;0.0025713108207172895;-0.007877669738507002;-0.0032559360609631808;-0.00012747012285140467
-0.004763506393986167;0.00047530005610055905;-0.0025287623701617337;0.010161903365891714;0.0006061338534870395;0.0005897712093843513;0.008590612501496807;-0.001178641938348897;0.0025457102657807803;-0.004674265235219441;0.0005566253540129177;0.0010335269969978208
-0.005612277289427497;0.0007597868086644868;-0.003105725605857437;0.011073705335036994;0.0025103731616613217;-0.0014305283336268366;0.012947956221830944;-0.0029622269683421123;0.0020155157367015486;0.00044847045904701255;0.002860591670491527;0.004445176496368534
-0.006212974193229534;0.0014595731720296573;-0.002805426352267683;0.011420509385348122;0.002952353263689206;-0.0029925827854257628;0.016397359778133516;-0.004319920855952643;0.000522321748753704;0.0055322218980693415;0.002955959283707782;0.010168515710095041
-0.0064732292493055845;0.00233286929474254;-0.0017171436458614175;0.010861556283891408;0.001394909176305606;-0.00375991636773336;0.017243455662271253;-0.004594806212713152;-0.0023501685173932703;0.009250397437539339;0.0012359154026590619;0.01697808018079268
-0.006373514741365212;0.0030833868761000307;-0.00015249216486808682;0.00926215640060334;-0.0018392250698185846;-0.0040048371218469716;0.014366882734327856;-0.0035598927480811737;-0.006137859875002862;0.011260029123228482;-0.0010702438729636163;0.022399921070302243
-0.0059709363031547665;0.003477579071557321;0.0015115518941909718;0.00677997184797649;-0.005574146767215048;-0.00427449995383294;0.00824462536298872;-0.001538667715735623;-0.009398184664322696;0.011768982202569401;-0.0025452925426212455;0.023865285338235176
-0.005373553818953651;0.0034010886500525027;0.002988945851732859;0.0038209840316498515;-0.00826793244739871;-0.004953793483957025;0.0007409085349000753;0.0008815979937010171;-0.010637318016133162;0.01090615036529999;-0.00230449859190218;0.020321369926512255
-0.004698532334064451;0.0028193839938697733;0.004109699982547727;0.0009079410542969178;-0.008692778151626217;-0.005963768064508779;-0.005963448556870602;0.003204769658303302;-0.00944770427720221;0.008574724536372771;-0.00037255268856667835;0.013070872821924089
-0.004033285241164826;0.0017024265563821942;0.004715005110652729;-0.0014553712310503401;-0.0064473320482039825;-0.006723251097338377;-0.010361163103723016;0.0051447689374258644;-0.006838008288718991;0.004846169884534454;0.002433412568118137;0.00510462184057308
-0.003423933638692266;5.657141558299165e-06;0.004561380218120993;-0.0028685550190176478;-0.0021028452976399573;-0.006371516316403875;-0.011934320986463619;0.006501047318910436;-0.004524881912854326;0.000333341264723257;0.00489707111003673;-0.0006577694568420197
-0.0029010379387220584;-0.002257617793622088;0.003370873997933949;-0.0030738058192656677;0.0030189484069006417;-0.004179359446951357;-0.010887566804515922;0.006959649924209224;-0.0038147781415786837;-0.003923775465131057;0.0058196257791670114;-0.0029572731595026726
-0.0025177273247990453;-0.004902507256049099;0.0010227417021970039;-0.002001985125980336;0.007310311599796321;-2.3715285483223625e-05;-0.00779466111075759;0.005999564129693086;-0.004900997111292879;-0.006918911119826115;0.004415633552977984;-0.0025508842796341485
-0.002356201507598176;-0.007513600387459974;-0.00225458664929621;0.00014699684006908346;0.00940603558038062;0.0053056447441050675;-0.0035078176794341464;0.00305392800967655;-0.006947351228020081;-0.008011610404149406;0.0006867767669886696;-0.0013250092787853468
-0.002484793288740202;-0.0095132416505904;-0.005841068689584599;0.002843742168291704;0.008618060769280698;0.010225135794419811;0.0007989402633413706;-0.0020419044220593486;-0.008743831061825018;-0.006941103015083491;-0.004399334173238638;-0.0010496030212105653
-0.0028958434682393916;-0.010346955278715849;-0.008880647305081701;0.005283303441473164;0.00517155200327729;0.012943810880180403;0.0038118887215589222;-0.008567259705329336;-0.009451401083324769;-0.0037832722019225766;-0.009148416571933035;-0.0026358096258716954
-0.0034743881727095295;-0.009698167674737296;-0.010568370222280913;0.006592101659794571;0.00017600647551960376;0.012240483431817514;0.004561059882890954;-0.014873236695124652;-0.009030874126580378;0.0008922611356079546;-0.011786234463791626;-0.006089731930900628
-0.004024247513025914;-0.007634485632420076;-0.010439765761622607;0.0061298036829275145;-0.004694630626436046;0.008035127084861213;0.002882256646587044;-0.019038648107222642;-0.008172723630790243;0.005841200580187713;-0.011227817487674341;-0.010767104070846675
-0.0043381213961630844;-0.004631839095569474;-0.008539176373365263;0.0037627294584754918;-0.007758126155922943;0.0015180922601603212;-0.0005014978718843527;-0.01987851308760324;-0.007792970408233796;0.009360982026503354;-0.007611816392301189;-0.015489999234526564
-0.004271050121282777;-0.0014638430450600063;-0.005402324474863683;-2.6149259634031976e-05;-0.007953011006643458;-0.0051642594227433265;-0.004342235306441366;-0.017580134879899702;-0.008391083824458098;0.010023967275996403;-0.002333700521807712;-0.018556253634365413
-0.003777610986930001;0.0010281846214059871;-0.001864127268268622;-0.004274227486602502;-0.005286983419461303;-0.009558479943679143;-0.007453244016268917;-0.01353489822491237;-0.009648865081805123;0.007519634259230376;0.0024984491583561535;-0.01809639365279129
-0.002902204635733119;0.0022247958026232455;0.0012322970320032187;-0.007890105215024926;-0.0008518312792754163;-0.009755974560024408;-0.009237331974755111;-0.009563340090992075;-0.010476505359987773;0.002977224610291567;0.004961212910099945;-0.012974245048820632
-0.0017442878303433676;0.0019641103767102587;0.0033079721183026122;-0.01005805743602335;0.003671883246284807;-0.005228111568368025;-0.009957682230878251;-0.007057194876256875;-0.00945930783919591;-0.0015574206649459472;0.004098579585687039;-0.0036861536330948163
-0.00042644618507936115;0.0005999167058109215;0.004185028865609179;-0.010497122356788166;0.006787711573062977;0.0027306016646475636;-0.010606026620682461;-0.006446753328654721;-0.0055717232291721515;-0.004219501153562121;0.00021111361615308788;0.0075507707843268865
0.0009259941271426394;-0.001169500212381605;0.0040368963496107075;-0.009465244115697014;0.007798727509182186;0.011325377445062124;-0.012295434649632732;-0.007151982904682356;0.0010358975260860517;-0.004323768806817006;-0.005349047960461503;0.017718653707961718
0.002200502536696917;-0.0026260221713011417;0.0032096005793528916;-0.007551426206289548;0.006940005837725987;0.017366568198751917;-0.015397451417561945;-0.007989600768033565;0.00862500154105017;-0.002670320438614586;-0.0106194900608654;0.024325078160222544
0.0033108867680736818;-0.0033404865132986967;0.0020445967476599458;-0.005405937990300902;0.00503343000928391;0.01864306663206025;-0.019003165147341804;-0.007863782038362794;0.0143709597363124;-0.0009799721882349597;-0.013555329920642276;0.02630992627085225
0.004203637747327167;-0.003311483470187827;0.0008044200497213088;-0.0035546544788614414;0.002941171630149245;0.014830666085561625;-0.021208996346422482;-0.006438706254634496;0.015765912072303784;-0.0007806572822075357;-0.012674515489061998;0.02409307878281342
0.004854739298072924;-0.0028873575669394933;-0.00029666515644262545;-0.002348494675068617;0.0011398015909419878;0.007507957456691619;-0.0201343022166;-0.00442394869405426;0.012068848921530142;-0.0024465202911133845;-0.007727206307683494;0.01892947519058157
0.005261515751944583;-0.002543171702520952;-0.0010322073758207773;-0.00199501382162395;-0.0003953681390289491;-0.0006199503694396839;-0.015051511990569356;-0.0032147532427426887;0.0047677180683432085;-0.005042939956441336;-1.9362394075325427e-05;0.012158093412078835
0.005435169895218847;-0.002645876020195998;-0.0011521996509856471;-0.0025809052856299764;-0.0019900014961832736;-0.006846206849210557;-0.006977029254397116;-0.003994579932885443;-0.003239939739008763;-0.007040472193785349;0.00796628016215706;0.004867652784685392
0.0053966757344607865;-0.0033188249889792407;-0.00044947162185551235;-0.00403776962383967;-0.0039016487356728067;-0.009463208216994808;0.0016123082354680086;-0.006832706166201083;-0.009121756474486537;-0.007307757687621687;0.013604567978570284;-0.00198039605664088
0.005174795555113704;-0.0044370481033385745;0.0011250756003323991;-0.006087600646816454;-0.006013542922309132;-0.008322071467499042;0.007836694556988065;-0.010407722640831193;-0.011316272616689226;-0.005672016002709788;0.015291993067160446;-0.007358293450497207
0.004802959270597788;-0.005713310224598679;0.003363366678046917;-0.008258358417913348;-0.00780247522132032;-0.004794411816081208;0.009712122004478446;-0.012603165213359259;-0.009942955012482749;-0.002754906938894682;0.013062096359787624;-0.010279457337326655
0.004315947421243946;-0.006812247450342108;0.00578666722024657;-0.010028478208420013;-0.008634516885989306;-0.0011220209354390626;0.006991853531457136;-0.011628235675737075;-0.0064769079201270185;0.0006643755423455905;0.008315256928092122;-0.01022680863503592
0.003753116638466343;-0.007442731032344844;0.007756745610558895;-0.011050863593472203;-0.008201382363757075;0.0006507487013302138;0.001150380726384632;-0.0069870014349271165;-0.003014866354833834;0.0041804347926153946;0.0029089309198855693;-0.007595035154113579
0.003171580850623187;-0.007409759925618722;0.008697268440022242;-0.011309470205196523;-0.006773033535081856;-0.0002902755907345751;-0.005359282677807775;0.00020554249521320412;-0.0013865371771965983;0.0077170323687957435;-0.0017954479827762826;-0.003739270820917584
0.002661758486471905;-0.0066456585635556635;0.008358008371504405;-0.011077277212490319;-0.005077315937895253;-0.003084872757662826;-0.010109745573961642;0.007630064954018794;-0.002340670305544484;0.010993459322402765;-0.005395500544289137;-0.00039807982053641477
0.002351113728408023;-0.0052499714175717445;0.007013083000383408;-0.010680082215593504;-0.003925577881358714;-0.005650303723948981;-0.011521082917659277;0.012674115406704819;-0.005181833054575632;0.01311672777401416;-0.00818941730732873;0.0012956331110351045
0.002385550627093727;-0.0035252857808625747;0.0054688839146265055;-0.01021936756876142;-0.00386485209206568;-0.0058194422559645145;-0.009278158927641746;0.013522886711298207;-0.008201951860791843;0.012814101541071174;-0.010391018761335559;0.001563697212038928
0.0028884117815194473;-0.0019465533484036468;0.004805836450810047;-0.009451141557678464;-0.005007772498357409;-0.002531024871876869;-0.004328320420891276;0.00999567164882859;-0.00979168273747844;0.009209899000544997;-0.011461376546475981;0.001870060095062944
0.003909362783739133;-0.0010089985076498515;0.005904352105392253;-0.007914939930428268;-0.00699532104948289;0.003553818469980516;0.0014735389380547332;0.0036675162282958757;-0.009504797091867722;0.00260258076034526;-0.01025091760610227;0.0038824653782930578
0.005385276577655753;-0.0009766965848598938;0.008949801196037301;-0.005221170031237993;-0.009043410077370535;0.010248466641142666;0.006015602046610916;-0.002870164163010206;-0.008214066557615201;-0.0052857367533405055;-0.005995219149240791;0.008098468503914564
0.007137728093808158;-0.001656257681482278;0.013180200295496845;-0.001287520980896302;-0.01013827323868435;0.014700073522991464;0.007761838106909266;-0.007196343513194564;-0.007201454970728612;-0.01182643842022766;0.0006606972866837808;0.013067897377643974
0.00892177137576692;-0.002369857408008499;0.017069839636605185;0.0036133707616885463;-0.009422832800999556;0.014567848925049117;0.006452432215180363;-0.007997847520780612;-0.0069974861638025885;-0.014611522879370446;0.00762688900664635;0.01593065940465127
0.010518213094815463;-0.0022234505082362652;0.018933864577449663;0.008945349162980839;-0.0066257204078035495;0.009072437555676782;0.0032489306319098328;-0.005347848841974474;-0.006964107748177011;-0.012636400523168138;0.01255565233599888;0.014152792621543571
0.011835792916461094;-0.0005697211549364073;0.01768883964436707;0.014004704020664088;-0.0022662179952113283;-0.000573324819285212;0.00015892492611704483;-0.00041171275009696507;-0.005852361474679998;-0.006841409885801146;0.014365323762359045;0.007375715903551167
0.012972521667290347;0.0026045879289799566;0.013375731465324128;0.01799274402695569;0.002508130561357695;-0.011621764852211175;-0.0009777595650129634;0.005117281228677093;-0.0027958604632103866;0.0003571447322375574;0.013816089771778327;-0.0019418708927328718
0.014188972814421962;0.006614198230982277;0.007153705184709081;0.020161261468259892;0.006349134869201951;-0.020907632748759508;0.0005653281808471062;0.009634434907755195;0.0019387736693318744;0.006276028507274689;0.012672191161796747;-0.009631866439391219
0.01578417835274387;0.01036452562924052;0.0007616185308606992;0.02006815798734887;0.008168449827607055;-0.025994785807509847;0.003965876374443232;0.012171044666143641;0.0068841940438011465;0.009183487147992964;0.012262457572967423;-0.01205284082020333
0.017927841460628452;0.012803376683997463;-0.0042543838697902;0.0178013494164429;0.007454882094810299;-0.025792056066143997;0.0071942047280460966;0.012707969058278111;0.01010530442426912;0.008879481667769973;0.012660115532825027;-0.008129172185559913
0.020540694136362794;0.013290674776490449;-0.007121014049046415;0.013979170016360383;0.004395048020449499;-0.020559583928710927;0.008100150952312441;0.01205842880506677;0.010384906680325165;0.006470633876278638;0.012924185491908428;-5.017900855584562e-06
0.02328572019427268;0.011749600452326928;-0.007924758447713067;0.009504005153485902;-0.000186099411309136;-0.011651643992165372;0.00572949310373951;0.011313667398201796;0.00806898951766847;0.0036165324141788965;0.011877773471420357;0.008066388607798075
0.025661959856340903;0.00860181118342792;-0.0072141723014388795;0.005237869169909881;-0.005036512758314154;-0.0013059965789771466;0.0009974327742186988;0.011164201883954531;0.004871936167922058;0.001710519621369835;0.008715297647476099;0.011958706421247025
0.02714504015106624;0.004571208045946029;-0.005441447948187846;0.0017808585205759768;-0.008808755383435372;0.00760918159017432;-0.0038376877202915;0.011540971462997571;0.0027140168445808697;0.001407957182200683;0.0032492785714597415;0.009725294741287471
0.027321628008501003;0.0004596856238917485;-0.0026703029848519685;-0.00058530655191006;-0.010448575748119455;0.012232641653236538;-0.006500706240961317;0.011818397623099549;0.002492645777490584;0.002654238970986599;-0.003948095475906054;0.002294055471198374
0.02598801613079376;-0.003029538225185077;0.0012447049964667647;-0.0018105540332399223;-0.009517834265606115;0.010809373522482993;-0.005767964562365667;0.011409179787590432;0.0037537024022574546;0.005015914266174337;-0.011395676623954036;-0.007448302416064516
0.023192629344054538;-0.005400600246610863;0.006196288113252545;-0.0019001524146238721;-0.006317530837354133;0.003737314422817915;-0.0016396306805016127;0.010241893943472092;0.0053965887794274825;0.00796696565458233;-0.016867020498686977;-0.016359494125863364
0.019207035739075836;-0.006425314012369001;0.01149366138457228;-0.0007628331523761371;-0.0017744175361532005;-0.006252020121478854;0.005065957948673721;0.008676918022082179;0.006633143695960941;0.010957068049828381;-0.018202529630250628;-0.022323512887727985
0.0144335258091992;-0.006170266862910169;0.015942821650472203;0.0017539090747181406;0.0028187147096132917;-0.015161297776723684;0.01305581995887885;0.006950945281331693;0.007360971300073736;0.01337958701561398;-0.01451727451437133;-0.024496186270828037
0.00929008746488451;-0.004978589961784675;0.01828209577526023;0.005576842191129687;0.006100117344941027;-0.01955319897258762;0.02070692593963612;0.004761010214229912;0.007867824553554345;0.01466742968163598;-0.006975614440336479;-0.022868831431147655
0.004124078847376269;-0.003385556865148366;0.017684989696820565;0.010043180863119327;0.006947455892508639;-0.018101043357445806;0.026337366245334375;0.0014774529892531718;0.008426066342463802;0.014565873084080494;0.0015788341422916061;-0.017944478362918678
-0.0008162346475275135;-0.0019736471725683813;0.014061874157754345;0.013799442597102071;0.004820388870576438;-0.012035964480219968;0.02875338754168105;-0.003190260618772086;0.00919704759301583;0.01332712552434885;0.00805372198202115;-0.010910321430609325
-0.0053592482206045785;-0.0012140485401715448;0.008071450520665177;0.015189860115218392;8.543602870929644e-05;-0.00433501489384208;0.027753708901745784;-0.008680305986384885;0.010268677985375015;0.01151455733835845;0.010719324822768564;-0.00391446897964684
-0.009368973599685703;-0.0013585130701755724;0.000903736862822989;0.01302084474548402;-0.005868789466103802;0.001860201748060541;0.024167696007026576;-0.013631526615586736;0.011446801278813047;0.009496182018227906;0.00997264451329777;0.0002811082639883502
-0.012719074622294465;-0.002422524756197158;-0.006064659883772715;0.0072818765777813745;-0.01095346842472353;0.004749512344679329;0.01938646753961465;-0.016469980582271056;0.011903038595432678;0.007138597163407061;0.007785649722632614;-0.0004856658329454417
-0.015297430037437344;-0.004253609533123163;-0.011643754964166574;-0.000635866579184074;-0.013169200395126177;0.004506478945355079;0.01475048090895635;-0.016180533650864186;0.01025543153084361;0.004052250206025883;0.006223185945182848;-0.006336430226392962
-0.017031826041189704;-0.006629663978888672;-0.01511211468679995;-0.008413808569954124;-0.011544713480591605;0.0027306396992661914;0.011161680693875482;-0.012804068854682648;0.005368737084749448;0.00010117534405148737;0.0060509667926021615;-0.014784499309845777
-0.017907961570289947;-0.009313084916747903;-0.016299692335713368;-0.013753198462252038;-0.0066839758761397606;0.001130564930203935;0.009002721015290562;-0.00735147211313442;-0.0026359813425126896;-0.004396940856723267;0.006434646128913997;-0.02171294907162186
-0.017952071826555123;-0.012026115613631516;-0.015465104669272237;-0.01529394752505045;-0.0005261562270594911;0.0003306312088823415;0.00823295196667976;-0.0012416738663803164;-0.012026207874628768;-0.008927043028691312;0.005931284458909695;-0.023516681695345272
-0.01718173775033976;-0.01439166779793892;-0.013090266568328037;-0.013038891303025432;0.004616876791157275;-0.0003895691751175314;0.008492859972500499;0.004259100495670593;-0.020090466975752643;-0.013092534796408479;0.003909749159077777;-0.019124948272225092
-0.01556702212513898;-0.015932800253627817;-0.009751638793423134;-0.008127914638468221;0.007226549135336666;-0.002245572470909822;0.009098799808988077;0.008206306244237013;-0.024271634432334408;-0.016614179440779843;0.0011569976934384504;-0.010595080520274875
-0.013047365241536024;-0.016186638240827608;-0.006130113647624731;-0.002174357863720295;0.007283534385544068;-0.005623752497515217;0.008958457152491562;0.009866141984536593;-0.02310244054582917;-0.019091559674945257;-0.0008155803076915945;-0.0018837498738971926
-0.009608308913861071;-0.014889601850028284;-0.00307589843980994;0.003427536316719515;0.006092513050808801;-0.009303003047351372;0.0066503158178214585;0.008775918386310413;-0.016698933616748304;-0.019863216578082564;-0.0010525827712873261;0.0034006505755932344
-0.005374282320010013;-0.012122657613893008;-0.0015698670900752712;0.007882586577727417;0.005311096770861235;-0.010833532997181842;0.0009404304324495816;0.005145119846227777;-0.006881324701410627;-0.01814797872065166;0.00013420150131778153;0.003850745868726541
-0.0006623726854415377;-0.008324282767927607;-0.0024768970248939906;0.010959484972346537;0.00577703147638991;-0.007855777951876555;-0.008330031238622368;0.0001743544668358889;0.003209589982876718;-0.013428480878242593;0.0015033990111568715;0.0006885449678412901
0.004029203558178215;-0.004156317611944385;-0.006144759689902741;0.012673009942750668;0.0069055200585092435;0.0003875617556202599;-0.019556288164959062;-0.004251250909963415;0.010214341664546083;-0.005939791351665566;0.0017918717861125305;-0.0032507338004350277
0.008090729740676523;-0.00028614949238406833;-0.012060011985457836;0.012932844761873844;0.007096691535452093;0.012108151567072473;-0.029603062009542217;-0.006450171785061528;0.012078517518571663;0.002980241234029955;0.00044498366832569224;-0.005172296680911594
0.010911342544207212;0.0028115171571459277;-0.018804925877303518;0.011392445179196329;0.004929778898575083;0.023150014243566882;-0.03513724046559145;-0.005785486621054132;0.009145385432279345;0.011014640395604057;-0.002126956499232529;-0.0036883365087431357
0.012013614592950797;0.00494399057377111;-0.024426421612293896;0.007615599319026575;0.0003668308327434976;0.028516475469520065;-0.034313504616677565;-0.0029579807727268675;0.004067833374840828;0.015651388121850573;-0.004619105733745547;0.0006051477224515641
0.011183731515570538;0.006151113338241281;-0.027104029148567972;0.0014979964400879543;-0.004863999450757139;0.024819740312235578;-0.02764430090142171;0.00022999013239519484;0.0004628406666813884;0.015362911270440937;-0.005147267648760385;0.005437431374982209
0.008548480891843254;0.0065658713866615466;-0.025824623493155206;-0.006302880298410316;-0.00803679350322388;0.012398337139896042;-0.017490321655616013;0.0014688239664746106;0.0009461485107967069;0.010458531151460445;-0.001988411732071358;0.007973842538439349
0.004550597479450956;0.006289268994105649;-0.020753498101887417;-0.014250035908015032;-0.006953174214404308;-0.004354701078704572;-0.006703735379294726;-0.0011202022981785498;0.00561920056533228;0.002939123977651105;0.0052703546846017794;0.0063890715647604915
-0.00018750560866102818;0.005366762668628053;-0.013146270373370577;-0.020313711651222668;-0.0013275333416336273;-0.01893779255399469;0.002506900358248467;-0.007859988749655837;0.012005641960052896;-0.004582942569325867;0.014855929658934092;0.0011028036275182603
-0.005060985016451161;0.003865584127347638;-0.0048676548656569965;-0.022765825671997652;0.006832331645994515;-0.025910702525046892;0.008879371077523785;-0.016804836453388153;0.01661860706052345;-0.010074121264840948;0.023158627433353642;-0.00527508140167419
-0.009649722208436469;0.0019718927913430677;0.0022620990407246867;-0.020998400865466636;0.014130351447981887;-0.02342513763557817;0.011825564154030393;-0.024146638280154627;0.01712739103379746;-0.0126284045808227;0.026477228316539383;-0.009506776275245628
-0.01377815914536877;2.660569065817894e-05;0.0070434133386460245;-0.01588502582648368;0.017471760001094065;-0.013778660016527645;0.011209520027301844;-0.025874662966690953;0.013565948498439062;-0.012388025721853043;0.02309012943191136;-0.009773222274950727
-0.017452847894704682;-0.0015250686288207091;0.00920512093336183;-0.00941100196803381;0.015573206057238718;-0.001936493688672413;0.007447476134777545;-0.019944427978773813;0.007858889373562904;-0.010279920494663662;0.014200740506026592;-0.0066928402016149255
