1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
50759.0;38001.0;34445.0;32296.0;36730.0;31289.0;37469.0;36847.0;33255.0;33575.0;32297.0;32577.0;34071.0;32736.0;36639.0;34099.0;36471.0;34589.0;33492.0
50799.0;38025.0;34479.0;32336.0;36771.0;31317.0;37507.0;36920.0;33321.0;33617.0;32340.0;32685.0;34127.0;32762.0;36738.0;34348.0;36514.0;34659.0;33524.0
50939.0;38069.0;34515.0;32506.0;36886.0;31376.0;37558.0;37160.0;33444.0;33943.0;32370.0;32737.0;34170.0;32810.0;36889.0;34403.0;36608.0;34693.0;33598.0
50986.0;38108.0;34813.0;32544.0;36948.0;31399.0;37586.0;37194.0;33465.0;34026.0;32439.0;32791.0;34198.0;32844.0;36931.0;34460.0;36675.0;34796.0;33639.0
51014.0;38258.0;34858.0;32598.0;36996.0;31475.0;37618.0;37224.0;33571.0;34137.0;32531.0;32860.0;34225.0;32912.0;37000.0;34656.0;36749.0;34869.0;33669.0
51100.0;38344.0;34886.0;32912.0;37040.0;31512.0;37863.0;37483.0;33593.0;34234.0;32641.0;33000.0;34277.0;33141.0;37063.0;34702.0;36776.0;34968.0;33743.0
51171.0;38371.0;34968.0;32991.0;37172.0;31606.0;37903.0;37539.0;33646.0;34383.0;32738.0;33058.0;34299.0;33250.0;37094.0;34756.0;36844.0;35001.0;33844.0
51230.0;38395.0;35064.0;33107.0;37221.0;31753.0;38019.0;37577.0;33697.0;34499.0;32771.0;33184.0;34444.0;33379.0;37124.0;34932.0;36941.0;35030.0;33887.0
51274.0;38426.0;35256.0;33212.0;37423.0;31816.0;38049.0;37802.0;33808.0;34618.0;32803.0;33229.0;34546.0;33457.0;37220.0;34995.0;37033.0;35075.0;33985.0
51315.0;38529.0;35278.0;33331.0;37460.0;31846.0;38129.0;38009.0;33855.0;34674.0;32930.0;33277.0;34681.0;33508.0;37267.0;35029.0;37146.0;35203.0;34012.0
51403.0;38557.0;35341.0;33423.0;37506.0;31888.0;38171.0;38083.0;34027.0;34723.0;32963.0;33349.0;34723.0;33635.0;37387.0;35073.0;37179.0;35253.0;34047.0
51442.0;38645.0;35361.0;33578.0;37537.0;31925.0;38220.0;38370.0;34096.0;34857.0;32983.0;33416.0;34820.0;33692.0;37469.0;35114.0;37221.0;35366.0;34228.0
51493.0;38710.0;35417.0;33610.0;37559.0;32009.0;38252.0;38440.0;34131.0;34891.0;33141.0;33447.0;34877.0;33730.0;37625.0;35323.0;37459.0;35421.0;34279.0
51519.0;38758.0;35483.0;33765.0;37690.0;32135.0;38295.0;38471.0;34217.0;35070.0;33163.0;33514.0;34961.0;33950.0;37649.0;35394.0;37661.0;35448.0;34402.0
51558.0;38798.0;35540.0;33939.0;37730.0;32183.0;38326.0;38514.0;34246.0;35118.0;33219.0;33541.0;34985.0;34021.0;37784.0;35423.0;37700.0;35514.0;34521.0
51644.0;38818.0;35621.0;34076.0;37771.0;32277.0;38551.0;38631.0;34318.0;35195.0;33259.0;33582.0;35023.0;34050.0;37883.0;35527.0;37758.0;35606.0;34560.0
51764.0;38874.0;35655.0;34204.0;37791.0;32329.0;38609.0;38681.0;34450.0;35220.0;33556.0;33625.0;35116.0;34081.0;37915.0;35565.0;37900.0;35636.0;34589.0
51794.0;39087.0;35740.0;34301.0;37867.0;32367.0;38757.0;38737.0;34470.0;35296.0;33691.0;33674.0;35220.0;34119.0;38024.0;35759.0;37995.0;35675.0;34637.0
51823.0;39117.0;35775.0;34351.0;38024.0;32421.0;38857.0;38768.0;34560.0;35383.0;33977.0;33731.0;35262.0;34143.0;38146.0;35843.0;38016.0;35702.0;34676.0
52013.0;39182.0;35855.0;34389.0;38048.0;32480.0;39004.0;38830.0;34622.0;35432.0;34020.0;33907.0;35313.0;34234.0;38418.0;35877.0;38080.0;35773.0;34948.0
52037.0;39211.0;35947.0;34440.0;38109.0;32545.0;39120.0;38939.0;34645.0;35504.0;34050.0;33975.0;35393.0;34261.0;38522.0;35908.0;38182.0;35864.0;35016.0
52106.0;39282.0;36093.0;34646.0;38242.0;32574.0;39278.0;39013.0;34672.0;35583.0;34073.0;34024.0;35554.0;34352.0;38595.0;35994.0;38208.0;35890.0;35052.0
52223.0;39327.0;36126.0;34667.0;38483.0;32607.0;39325.0;39038.0;34726.0;35756.0;34161.0;34082.0;35574.0;34470.0;38665.0;36238.0;38292.0;35931.0;35182.0
52474.0;39392.0;36286.0;34713.0;38621.0;32675.0;39357.0;39134.0;34761.0;35884.0;34207.0;34117.0;35597.0;34490.0;38694.0;36309.0;38408.0;35991.0;35296.0
52550.0;39563.0;36369.0;34838.0;38666.0;32709.0;39381.0;39206.0;34823.0;36099.0;34240.0;34160.0;35754.0;34514.0;38721.0;36412.0;38509.0;36195.0;35341.0
52604.0;39648.0;36525.0;34883.0;38878.0;32736.0;39437.0;39401.0;34894.0;36132.0;34267.0;34180.0;35802.0;34621.0;38857.0;36495.0;38535.0;36216.0;35436.0
52756.0;39705.0;36717.0;34935.0;39008.0;32775.0;39488.0;39527.0;35027.0;36182.0;34299.0;34202.0;35886.0;34677.0;38982.0;36521.0;38876.0;36352.0;35459.0
52845.0;39775.0;36778.0;35065.0;39064.0;32797.0;39515.0;39625.0;35155.0;36237.0;34345.0;34238.0;35945.0;34704.0;39138.0;36554.0;38943.0;36430.0;35492.0
52954.0;39823.0;36845.0;35179.0;39156.0;32890.0;39549.0;39739.0;35258.0;36308.0;34395.0;34372.0;36009.0;34908.0;39194.0;36688.0;38981.0;36575.0;35588.0
53000.0;39851.0;36992.0;35347.0;39196.0;32957.0;39656.0;39837.0;35302.0;36422.0;34433.0;34401.0;36219.0;34930.0;39242.0;36764.0;39006.0;36629.0;35897.0
53135.0;39919.0;37058.0;35399.0;39234.0;33034.0;39690.0;39868.0;35364.0;36445.0;34499.0;34538.0;36279.0;34957.0;39286.0;36791.0;39033.0;36668.0;35942.0
53398.0;39974.0;37114.0;35427.0;39274.0;33110.0;39903.0;40040.0;35468.0;36666.0;34540.0;34635.0;36317.0;35077.0;39310.0;36866.0;39141.0;36896.0;36039.0
53419.0;40150.0;37269.0;35497.0;39307.0;33142.0;39950.0;40090.0;35520.0;36730.0;34590.0;34673.0;36438.0;35112.0;39416.0;36913.0;39201.0;36950.0;36066.0
53539.0;40186.0;37338.0;35572.0;39376.0;33213.0;40051.0;40294.0;35616.0;36808.0;34623.0;34696.0;36476.0;35186.0;39456.0;36989.0;39360.0;37065.0;36162.0
53572.0;40419.0;37410.0;35685.0;39417.0;33272.0;40122.0;40357.0;35722.0;36913.0;34916.0;34788.0;36497.0;35238.0;39496.0;37137.0;39657.0;37087.0;36202.0
53704.0;40473.0;37481.0;35738.0;39439.0;33313.0;40154.0;40405.0;35916.0;37011.0;34995.0;34828.0;36596.0;35299.0;39680.0;37310.0;39710.0;37133.0;36267.0
53751.0;40613.0;37542.0;35805.0;39485.0;33338.0;40277.0;40517.0;36064.0;37071.0;35099.0;34886.0;36703.0;35323.0;39701.0;37370.0;40019.0;37167.0;36337.0
53788.0;40780.0;37585.0;35987.0;39516.0;33441.0;40407.0;40652.0;36109.0;37168.0;35265.0;34921.0;36916.0;35373.0;39761.0;37410.0;40077.0;37190.0;36371.0
53822.0;40828.0;37615.0;36079.0;39641.0;33530.0;40497.0;40749.0;36150.0;37212.0;35370.0;35108.0;36973.0;35539.0;39883.0;37443.0;40167.0;37249.0;36489.0
53887.0;41007.0;37693.0;36131.0;39727.0;33638.0;40577.0;40849.0;36196.0;37244.0;35412.0;35133.0;37109.0;35619.0;40113.0;37536.0;40330.0;37389.0;36523.0
54033.0;41084.0;37751.0;36177.0;39806.0;33671.0;40651.0;40924.0;36224.0;37279.0;35457.0;35182.0;37142.0;35648.0;40150.0;37613.0;40350.0;37471.0;36603.0
54054.0;41185.0;37777.0;36238.0;40011.0;33791.0;40845.0;41010.0;36327.0;37328.0;35529.0;35250.0;37277.0;35710.0;40184.0;37675.0;40463.0;37580.0;36642.0
54111.0;41320.0;37813.0;36381.0;40094.0;33861.0;40939.0;41101.0;36384.0;37352.0;35600.0;35441.0;37299.0;35738.0;40241.0;37709.0;40506.0;37619.0;36683.0
54192.0;41460.0;37843.0;36430.0;40115.0;33951.0;40975.0;41243.0;36481.0;37474.0;35676.0;35597.0;37329.0;35829.0;40267.0;37771.0;40549.0;37649.0;36733.0
54257.0;41744.0;38016.0;36464.0;40192.0;33974.0;41004.0;41369.0;36585.0;37520.0;35717.0;35617.0;37371.0;35915.0;40419.0;37815.0;40595.0;37779.0;36811.0
54301.0;41786.0;38149.0;36494.0;40300.0;34012.0;41353.0;41442.0;36741.0;37585.0;35739.0;35685.0;37402.0;35988.0;40588.0;37886.0;40655.0;38036.0;36867.0
54368.0;42181.0;38170.0;36633.0;40439.0;34047.0;41382.0;41477.0;36879.0;37825.0;35839.0;35727.0;37484.0;36013.0;40741.0;37949.0;40690.0;38140.0;36893.0
54558.0;42217.0;38270.0;36655.0;40524.0;34242.0;41474.0;41595.0;36945.0;37907.0;35859.0;35790.0;37538.0;36122.0;40856.0;38154.0;40740.0;38181.0;36999.0
54588.0;42292.0;38307.0;36850.0;40558.0;34451.0;41523.0;41672.0;37040.0;37928.0;35888.0;35952.0;37573.0;36150.0;41019.0;38215.0;40821.0;38252.0;37030.0
54699.0;42342.0;38359.0;36982.0;40612.0;34584.0;41600.0;41786.0;37060.0;37952.0;35940.0;35974.0;37607.0;36313.0;41121.0;38259.0;41000.0;38328.0;37123.0
54808.0;42387.0;38465.0;37010.0;40876.0;34705.0;41637.0;41845.0;37192.0;37994.0;36029.0;36009.0;37629.0;36339.0;41157.0;38288.0;41047.0;38359.0;37245.0
54908.0;42422.0;38498.0;37124.0;40941.0;34741.0;41658.0;41958.0;37264.0;38045.0;36159.0;36037.0;37694.0;36373.0;41262.0;38311.0;41068.0;38412.0;37516.0
54960.0;42453.0;38539.0;37168.0;41058.0;34767.0;41773.0;42013.0;37297.0;38084.0;36285.0;36179.0;37908.0;36477.0;41317.0;38396.0;41167.0;38449.0;37595.0
55024.0;42475.0;38585.0;37277.0;41120.0;34869.0;41811.0;42084.0;37357.0;38162.0;36375.0;36306.0;37948.0;36531.0;41365.0;38546.0;41232.0;38500.0;37632.0
55128.0;42522.0;38621.0;37304.0;41180.0;34904.0;41888.0;42113.0;37430.0;38384.0;36395.0;36368.0;37997.0;36630.0;41502.0;38596.0;41282.0;38552.0;37708.0
55206.0;42739.0;38653.0;37392.0;41202.0;34961.0;42006.0;42187.0;37551.0;38434.0;36421.0;36391.0;38046.0;36742.0;41549.0;38631.0;41529.0;38662.0;37760.0
55315.0;42996.0;38709.0;37453.0;41247.0;35026.0;42047.0;42351.0;37646.0;38497.0;36482.0;36463.0;38188.0;36784.0;41764.0;38734.0;41588.0;38770.0;37866.0
55393.0;43055.0;38736.0;37498.0;41323.0;35114.0;42119.0;42373.0;37731.0;38753.0;36513.0;36641.0;38238.0;36814.0;41942.0;38822.0;41682.0;38880.0;37939.0
55497.0;43152.0;38876.0;37609.0;41362.0;35134.0;42143.0;42455.0;37755.0;38824.0;36560.0;36707.0;38391.0;36914.0;42068.0;38896.0;41709.0;39071.0;38019.0
55578.0;43195.0;38960.0;37984.0;41421.0;35250.0;42392.0;42504.0;37811.0;38875.0;36586.0;36795.0;38444.0;36958.0;42094.0;38989.0;41788.0;39437.0;38113.0
55725.0;43311.0;39058.0;38011.0;41521.0;35276.0;42456.0;42560.0;37967.0;38969.0;36642.0;36830.0;38556.0;36991.0;42174.0;39216.0;41847.0;39623.0;38185.0
55827.0;43356.0;39113.0;38045.0;41564.0;35306.0;42519.0;42616.0;38025.0;39260.0;36663.0;36958.0;38603.0;37052.0;42248.0;39293.0;41913.0;39647.0;38241.0
55861.0;43382.0;39204.0;38109.0;41622.0;35443.0;42596.0;42646.0;38090.0;39314.0;36762.0;37040.0;38657.0;37115.0;42411.0;39316.0;42069.0;39770.0;38290.0
55945.0;43486.0;39243.0;38174.0;41702.0;35481.0;42658.0;42922.0;38176.0;39347.0;36875.0;37074.0;38761.0;37158.0;42618.0;39360.0;42170.0;39831.0;38338.0
56049.0;43622.0;39295.0;38279.0;41762.0;35677.0;42857.0;42967.0;38215.0;39447.0;36951.0;37104.0;38817.0;37257.0;42661.0;39393.0;42223.0;39880.0;38369.0
56280.0;43646.0;39374.0;38439.0;41890.0;35741.0;43108.0;42988.0;38270.0;39496.0;37014.0;37276.0;38948.0;37300.0;42770.0;39438.0;42307.0;39949.0;38420.0
56301.0;43682.0;39421.0;38522.0;41941.0;35783.0;43142.0;43144.0;38300.0;39640.0;37056.0;37296.0;39069.0;37378.0;42995.0;39573.0;42390.0;40018.0;38458.0
56321.0;43741.0;39518.0;38660.0;42077.0;35811.0;43180.0;43225.0;38367.0;39709.0;37082.0;37331.0;39339.0;37471.0;43195.0;39631.0;42470.0;40040.0;38566.0
56456.0;43956.0;39612.0;38719.0;42148.0;35955.0;43272.0;43305.0;38408.0;39781.0;37121.0;37391.0;39461.0;37560.0;43360.0;39677.0;42544.0;40089.0;38629.0
56605.0;43976.0;39636.0;38768.0;42252.0;36207.0;43339.0;43384.0;38564.0;39828.0;37234.0;37432.0;39492.0;37616.0;43434.0;39756.0;42639.0;40193.0;38678.0
56654.0;44009.0;39671.0;38858.0;42305.0;36441.0;43415.0;43447.0;38799.0;39849.0;37284.0;37455.0;39588.0;37699.0;43513.0;39823.0;42677.0;40255.0;38764.0
56762.0;44048.0;39744.0;38924.0;42438.0;36468.0;43546.0;43548.0;39071.0;39957.0;37476.0;37476.0;39620.0;37782.0;43588.0;39880.0;42796.0;40296.0;38848.0
56792.0;44183.0;39778.0;38963.0;42486.0;36624.0;43571.0;43698.0;39213.0;40007.0;37500.0;37572.0;39751.0;37879.0;43833.0;39935.0;42859.0;40368.0;38870.0
56818.0;44340.0;39804.0;39074.0;42566.0;36749.0;43693.0;43804.0;39376.0;40083.0;37569.0;37602.0;39813.0;37990.0;43924.0;40076.0;42926.0;40447.0;38902.0
56981.0;44495.0;39858.0;39149.0;42602.0;36801.0;43740.0;44036.0;39537.0;40115.0;37603.0;37643.0;39840.0;38192.0;44106.0;40165.0;42974.0;40513.0;39022.0
57254.0;44518.0;39897.0;39197.0;42678.0;36826.0;43801.0;44070.0;39656.0;40355.0;37727.0;37719.0;39904.0;38220.0;44187.0;40223.0;43044.0;40541.0;39178.0
57418.0;44720.0;39959.0;39356.0;42846.0;36876.0;43830.0;44188.0;39686.0;40523.0;37750.0;37802.0;39950.0;38273.0;44318.0;40265.0;43201.0;40587.0;39262.0
57666.0;44820.0;39986.0;39435.0;42924.0;36952.0;43859.0;44216.0;39739.0;40578.0;37806.0;37830.0;39995.0;38294.0;44430.0;40376.0;43356.0;40659.0;39290.0
57745.0;45048.0;40034.0;39479.0;42946.0;37047.0;43894.0;44277.0;39869.0;40617.0;37856.0;37925.0;40045.0;38330.0;44501.0;40472.0;43459.0;40717.0;39333.0
57767.0;45130.0;40116.0;39548.0;42978.0;37106.0;43976.0;44315.0;39901.0;40685.0;37948.0;37956.0;40281.0;38527.0;44631.0;40576.0;43488.0;40789.0;39359.0
57847.0;45288.0;40160.0;39580.0;43062.0;37199.0;44010.0;44347.0;40167.0;40820.0;37981.0;37978.0;40329.0;38619.0;44656.0;40622.0;43509.0;40817.0;39472.0
57890.0;45321.0;40215.0;39710.0;43113.0;37258.0;44196.0;44420.0;40264.0;40960.0;38028.0;38217.0;40443.0;38646.0;44843.0;40643.0;43587.0;41013.0;39498.0
57920.0;45461.0;40263.0;39749.0;43170.0;37332.0;44234.0;44502.0;40317.0;41008.0;38258.0;38285.0;40526.0;38754.0;44915.0;40694.0;43759.0;41047.0;39526.0
58107.0;45487.0;40301.0;39812.0;43219.0;37358.0;44352.0;44678.0;40346.0;41053.0;38291.0;38475.0;40609.0;38838.0;45049.0;40743.0;43818.0;41141.0;39575.0
58176.0;45761.0;40337.0;39907.0;43344.0;37492.0;44408.0;44782.0;40507.0;41081.0;38323.0;38496.0;40635.0;38893.0;45125.0;40770.0;43889.0;41203.0;39691.0
58670.0;45867.0;40438.0;39969.0;43422.0;37698.0;44449.0;44994.0;40553.0;41122.0;38378.0;38533.0;40665.0;39062.0;45188.0;40862.0;44044.0;41236.0;39779.0
58724.0;46015.0;40463.0;40021.0;43587.0;37806.0;44574.0;45019.0;40591.0;41281.0;38421.0;38576.0;40831.0;39161.0;45238.0;40953.0;44087.0;41285.0;39825.0
58789.0;46049.0;40631.0;40060.0;43685.0;37938.0;44669.0;45069.0;40649.0;41370.0;38462.0;38629.0;40892.0;39293.0;45275.0;41002.0;44296.0;41332.0;39889.0
58872.0;46140.0;40651.0;40158.0;43817.0;38104.0;44695.0;45122.0;40709.0;41525.0;38495.0;38705.0;41114.0;39340.0;45326.0;41074.0;44362.0;41354.0;40019.0
58987.0;46236.0;40775.0;40216.0;43870.0;38179.0;44774.0;45238.0;40748.0;41558.0;38518.0;38741.0;41142.0;39470.0;45362.0;41138.0;44385.0;41377.0;40072.0
59160.0;46313.0;40806.0;40243.0;43968.0;38236.0;44807.0;45382.0;40849.0;41643.0;38574.0;38823.0;41273.0;39658.0;45481.0;41160.0;44519.0;41418.0;40092.0
59187.0;46340.0;40887.0;40335.0;44020.0;38327.0;44847.0;45506.0;41024.0;41677.0;38595.0;38844.0;41300.0;39694.0;45587.0;41190.0;44541.0;41546.0;40114.0
59339.0;46495.0;41013.0;40363.0;44087.0;38377.0;45023.0;45614.0;41200.0;41729.0;38665.0;38889.0;41368.0;39798.0;45686.0;41243.0;44652.0;41711.0;40150.0
59445.0;46542.0;41075.0;40456.0;44153.0;38408.0;45108.0;45753.0;41271.0;41776.0;38692.0;38940.0;41538.0;39850.0;45913.0;41427.0;44690.0;41830.0;40231.0
59595.0;46628.0;41128.0;40516.0;44326.0;38432.0;45165.0;45814.0;41294.0;41808.0;38776.0;39019.0;41691.0;39883.0;46030.0;41591.0;44716.0;41963.0;40255.0
59641.0;46662.0;41220.0;40641.0;44572.0;38457.0;45213.0;45921.0;41434.0;41832.0;38802.0;39066.0;41719.0;40020.0;46167.0;41613.0;44773.0;41983.0;40303.0
59738.0;46745.0;41398.0;40709.0;44752.0;38531.0;45249.0;46009.0;41458.0;41874.0;38825.0;39118.0;41863.0;40199.0;46267.0;41667.0;44813.0;42015.0;40356.0
59783.0;46782.0;41547.0;40830.0;44806.0;38611.0;45270.0;46081.0;41522.0;41957.0;38914.0;39169.0;41955.0;40239.0;46412.0;41723.0;44874.0;42154.0;40390.0
59821.0;46875.0;41575.0;40914.0;44848.0;38651.0;45343.0;46163.0;41706.0;41981.0;39079.0;39220.0;41994.0;40259.0;46477.0;41747.0;44985.0;42187.0;40598.0
59851.0;46898.0;41654.0;40966.0;44960.0;38933.0;45429.0;46231.0;41739.0;42027.0;39158.0;39261.0;42091.0;40410.0;46548.0;41785.0;45035.0;42292.0;40657.0
59983.0;47002.0;41680.0;40998.0;44995.0;38965.0;45512.0;46306.0;41811.0;42127.0;39178.0;39287.0;42130.0;40483.0;46736.0;41856.0;45107.0;42334.0;40746.0
60030.0;47057.0;41704.0;41062.0;45042.0;38988.0;45540.0;46345.0;41871.0;42180.0;39220.0;39318.0;42176.0;40701.0;46778.0;41888.0;45134.0;42354.0;40824.0
60051.0;47094.0;41781.0;41107.0;45068.0;39051.0;45561.0;46502.0;41913.0;42201.0;39258.0;39730.0;42309.0;40753.0;46868.0;41970.0;45234.0;42478.0;40929.0
60108.0;47292.0;41814.0;41129.0;45098.0;39072.0;45661.0;46562.0;41941.0;42459.0;39297.0;39846.0;42357.0;40803.0;46923.0;41995.0;45453.0;42563.0;41087.0
60169.0;47434.0;41837.0;41200.0;45224.0;39153.0;45790.0;46617.0;42049.0;42481.0;39346.0;39872.0;42388.0;40827.0;46949.0;42099.0;45559.0;42606.0;41107.0
60266.0;47487.0;41875.0;41266.0;45338.0;39238.0;45812.0;46674.0;42130.0;42508.0;39379.0;40048.0;42419.0;40857.0;47009.0;42125.0;45599.0;42632.0;41167.0
60317.0;47558.0;41972.0;41373.0;45420.0;39267.0;45956.0;46757.0;42182.0;42554.0;39445.0;40201.0;42619.0;40946.0;47095.0;42195.0;45651.0;42717.0;41202.0
60435.0;47617.0;42078.0;41461.0;45451.0;39298.0;46039.0;46848.0;42244.0;42707.0;39537.0;40468.0;42656.0;40997.0;47127.0;42273.0;45692.0;42782.0;41233.0
60481.0;47729.0;42134.0;41483.0;45581.0;39447.0;46180.0;47056.0;42304.0;42729.0;39627.0;40557.0;42720.0;41055.0;47245.0;42388.0;45785.0;42869.0;41464.0
60504.0;47798.0;42354.0;41527.0;45662.0;39674.0;46298.0;47086.0;42352.0;42813.0;39771.0;40644.0;42795.0;41199.0;47266.0;42437.0;45833.0;43008.0;41520.0
60637.0;47836.0;42400.0;41549.0;45768.0;39747.0;46366.0;47129.0;42496.0;43030.0;39798.0;40666.0;42900.0;41296.0;47368.0;42593.0;45862.0;43077.0;41587.0
60713.0;47879.0;42515.0;41621.0;45806.0;39820.0;46421.0;47152.0;42534.0;43055.0;39852.0;40770.0;42926.0;41335.0;47409.0;42672.0;45897.0;43125.0;41764.0
60759.0;47913.0;42561.0;41698.0;45864.0;39903.0;46454.0;47191.0;42601.0;43085.0;40019.0;40868.0;43024.0;41382.0;47692.0;42726.0;45950.0;43176.0;41784.0
60932.0;47978.0;42588.0;41784.0;45886.0;40040.0;46507.0;47252.0;42658.0;43162.0;40071.0;41034.0;43076.0;41478.0;47729.0;42757.0;45978.0;43276.0;41844.0
60963.0;48038.0;42694.0;41823.0;46031.0;40064.0;46555.0;47377.0;42689.0;43269.0;40143.0;41058.0;43132.0;41499.0;47752.0;42777.0;46099.0;43319.0;41924.0
61026.0;48078.0;42852.0;41915.0;46222.0;40126.0;46776.0;47399.0;42747.0;43293.0;40264.0;41128.0;43199.0;41587.0;47871.0;42799.0;46162.0;43401.0;42155.0
61089.0;48111.0;42900.0;42008.0;46641.0;40182.0;46913.0;47445.0;42796.0;43450.0;40407.0;41190.0;43273.0;41619.0;47894.0;42840.0;46279.0;43589.0;42493.0
61226.0;48154.0;42948.0;42067.0;46995.0;40208.0;46971.0;47494.0;42827.0;43492.0;40501.0;41237.0;43332.0;41715.0;47998.0;42948.0;46366.0;43635.0;42651.0
61364.0;48204.0;42982.0;42126.0;47081.0;40230.0;47025.0;47824.0;42878.0;43690.0;40555.0;41437.0;43357.0;41739.0;48107.0;43026.0;46429.0;43752.0;42920.0
61489.0;48255.0;43005.0;42223.0;47194.0;40315.0;47068.0;47864.0;42912.0;43810.0;40599.0;41469.0;43426.0;41825.0;48128.0;43230.0;46478.0;43778.0;42971.0
61831.0;48298.0;43216.0;42250.0;47291.0;40411.0;47124.0;47915.0;42967.0;44111.0;40634.0;41514.0;43496.0;41884.0;48162.0;43463.0;46522.0;43906.0;43042.0
62040.0;48391.0;43330.0;42334.0;47396.0;40625.0;47179.0;48088.0;43062.0;44154.0;40692.0;41733.0;43535.0;41906.0;48225.0;43507.0;46651.0;43976.0;43144.0
62148.0;48421.0;43498.0;42378.0;47475.0;40758.0;47233.0;48338.0;43143.0;44187.0;40736.0;41753.0;43850.0;41947.0;48316.0;43549.0;46703.0;44000.0;43180.0
62239.0;48462.0;43545.0;42465.0;47607.0;40821.0;47337.0;48416.0;43198.0;44225.0;40928.0;41857.0;43874.0;41968.0;48343.0;43592.0;46723.0;44092.0;43233.0
62264.0;48558.0;43671.0;42607.0;47668.0;40885.0;47376.0;48487.0;43304.0;44321.0;40966.0;42209.0;43915.0;41999.0;48442.0;43637.0;46850.0;44140.0;43310.0
62482.0;48644.0;43791.0;42902.0;47735.0;40955.0;47406.0;48561.0;43347.0;44485.0;41027.0;42267.0;44014.0;42029.0;48532.0;43718.0;46929.0;44184.0;43332.0
62506.0;48870.0;43823.0;42954.0;47776.0;41040.0;47645.0;48608.0;43388.0;44581.0;41076.0;42324.0;44060.0;42143.0;48678.0;43796.0;46975.0;44276.0;43385.0
62560.0;48998.0;43853.0;43161.0;47831.0;41120.0;47821.0;48654.0;43408.0;44638.0;41165.0;42355.0;44112.0;42227.0;48774.0;43912.0;47004.0;44301.0;43527.0
62625.0;49105.0;43911.0;43199.0;47875.0;41161.0;47877.0;48944.0;43455.0;44697.0;41198.0;42380.0;44144.0;42293.0;48795.0;44142.0;47055.0;44375.0;43764.0
62780.0;49150.0;43951.0;43231.0;47927.0;41279.0;48006.0;49239.0;43539.0;45011.0;41233.0;42524.0;44170.0;42428.0;48852.0;44233.0;47155.0;44451.0;43788.0
62868.0;49206.0;43988.0;43318.0;47972.0;41375.0;48053.0;49517.0;43613.0;45033.0;41299.0;42565.0;44280.0;42451.0;48883.0;44311.0;47215.0;44471.0;43839.0
63041.0;49315.0;44011.0;43349.0;48002.0;41495.0;48098.0;49556.0;43634.0;45103.0;41319.0;42609.0;44351.0;42473.0;48922.0;44370.0;47445.0;44569.0;43879.0
63254.0;49354.0;44073.0;43379.0;48048.0;41543.0;48186.0;49594.0;43656.0;45129.0;41349.0;42652.0;44402.0;42502.0;48998.0;44512.0;47527.0;44595.0;44016.0
63461.0;49471.0;44157.0;43517.0;48176.0;41604.0;48208.0;49656.0;43780.0;45156.0;41480.0;42673.0;44483.0;42541.0;49076.0;44571.0;47565.0;44616.0;44045.0
63496.0;49520.0;44218.0;43586.0;48247.0;41751.0;48262.0;49744.0;43879.0;45200.0;41595.0;42804.0;44518.0;42613.0;49195.0;44604.0;47598.0;44691.0;44123.0
63561.0;49588.0;44254.0;43607.0;48336.0;41787.0;48386.0;49767.0;43939.0;45222.0;41661.0;42837.0;44614.0;42668.0;49253.0;44639.0;47938.0;44768.0;44262.0
63581.0;49673.0;44321.0;43663.0;48383.0;41921.0;48571.0;50005.0;44045.0;45269.0;41692.0;42975.0;44652.0;42727.0;49387.0;44699.0;47960.0;44930.0;44321.0
63678.0;49760.0;44491.0;43708.0;48466.0;42156.0;48616.0;50143.0;44065.0;45393.0;41726.0;42997.0;44704.0;42804.0;49507.0;44881.0;48024.0;45092.0;44357.0
63752.0;49820.0;44593.0;43734.0;48570.0;42206.0;48945.0;50306.0;44094.0;45465.0;41773.0;43146.0;44740.0;42833.0;49583.0;44901.0;48156.0;45339.0;44379.0
63785.0;49847.0;44623.0;43764.0;48632.0;42331.0;49144.0;50375.0;44179.0;45528.0;41801.0;43370.0;44794.0;42898.0;49638.0;44943.0;48254.0;45389.0;44547.0
63827.0;49888.0;44876.0;43912.0;48659.0;42390.0;49189.0;50403.0;44221.0;45572.0;41839.0;43470.0;44883.0;42981.0;49716.0;44987.0;48314.0;45524.0;44616.0
63913.0;49930.0;45047.0;44008.0;48748.0;42422.0;49338.0;50432.0;44295.0;45595.0;41994.0;43555.0;44945.0;43079.0;49772.0;45043.0;48385.0;45607.0;44689.0
63979.0;50033.0;45120.0;44038.0;48856.0;42448.0;49440.0;50550.0;44342.0;45827.0;42100.0;43777.0;44974.0;43248.0;49843.0;45152.0;48405.0;45671.0;44714.0
64183.0;50127.0;45160.0;44137.0;48904.0;42531.0;49508.0;50682.0;44602.0;45882.0;42292.0;43810.0;45021.0;43276.0;50066.0;45183.0;48529.0;45712.0;44781.0
64271.0;50215.0;45276.0;44169.0;49159.0;42567.0;49573.0;50740.0;44838.0;45946.0;42322.0;43835.0;45135.0;43326.0;50253.0;45295.0;48733.0;45848.0;44925.0
64312.0;50260.0;45406.0;44198.0;49217.0;42593.0;49603.0;50761.0;45042.0;45974.0;42519.0;43896.0;45176.0;43350.0;50289.0;45372.0;48792.0;45954.0;44987.0
